Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
TRGP,"Targa Resources, Inc.",153.63,USD,NYSE,-2.02,33059926711.8,USD,22.0,2.23,789.58,-7.78,-12.61,-7.74,-9.78,158.6,175.31,162.21,1.13,1.08,4.83,60.3,16.68,-28.13,0.97,0.9,0.88,1.88
NCNO,"nCino, Inc.",26.15,USD,NASDAQ,0.81,3028554994.74,USD,,0.0,-66.05,-30.49,13.01,-15.12,-11.57,25.71,28.19,28.08,0.65,1.5,0.91,-3.15,0.16,-32.61,0.97,0.91,0.93,1.88
CRM,"Salesforce, Inc.",255.71,USD,NYSE,0.26,243435922912.52,USD,37.13,0.65,2.24,-10.77,-3.4,-4.59,4.09,245.37,272.43,246.29,1.19,1.23,8.02,11.2,11.46,-18.76,0.98,0.9,0.94,1.88
AVPT,"AvePoint, Inc.",14.91,USD,NASDAQ,0.27,3159828844.69,USD,,0.0,43.78,25.93,-5.63,-19.23,-3.06,14.82,16.78,15.32,1.41,1.34,0.44,-2.6,6.3,1.07,1.0,0.88,0.89,1.88
P911,Porsche AG,46.85,EUR,XETR,2.97,48035972670.82,USD,19.69,5.08,-44.23,-30.45,-0.09,7.21,14.55,42.52,47.23,43.65,1.49,0.93,1.3,9.62,9.36,-23.33,0.98,0.9,0.99,1.88
UPBD,"Upbound Group, Inc.",23.01,USD,NASDAQ,1.19,1332177991.77,USD,12.84,6.86,-29.22,-16.63,11.7,-10.05,-8.25,22.26,24.78,24.04,1.79,1.37,0.77,15.93,14.61,-14.98,0.99,0.9,0.93,1.88
REL,RELX PLC,3504.0,GBX,LSE,1.62,83582446599.37,USD,33.89,1.86,118.11,-2.48,-11.98,-12.29,2.28,3440.81,3798.83,3464.62,0.69,0.72,77.06,71.4,33.51,-26.75,0.97,0.91,0.92,1.88
PTEN,"Patterson-UTI Energy, Inc.",6.7,USD,NASDAQ,-0.89,2580622410.56,USD,,4.73,133.45,-17.28,11.3,9.84,20.29,5.74,6.57,5.63,1.23,1.43,0.3,-4.0,-0.94,3.85,1.0,0.87,1.02,1.88
SAIA,"Saia, Inc.",294.6,USD,NASDAQ,0.9,7846979848.72,USD,27.21,0.0,98.65,-28.98,10.89,-15.64,-1.9,302.23,333.45,304.02,2.0,1.16,13.41,12.69,13.85,-33.73,0.97,0.91,0.88,1.87
EVO,Evolution AB,671.0,SEK,OMXSTO,-0.42,14617036228.28,USD,10.8,4.52,-6.15,-34.05,-18.67,-21.63,-18.75,735.44,780.35,785.37,1.35,0.38,22.55,30.0,30.49,-74.35,0.93,0.94,0.86,1.87
ACHC,"Acadia Healthcare Company, Inc.",23.61,USD,NASDAQ,0.47,2180303125.53,USD,15.56,0.0,-24.23,-53.49,6.45,8.6,2.81,24.84,27.28,23.4,0.9,0.84,0.98,4.62,8.64,-38.44,0.96,0.91,0.87,1.87
CLNX,Cellnex Telecom S.A.,29.57,EUR,BME,0.61,24076954699.01,USD,76.17,0.2,-39.34,-15.42,-15.13,-10.04,3.25,29.24,31.96,29.67,0.58,0.58,0.55,2.04,1.36,-40.58,0.96,0.92,0.93,1.87
PGR,Progressive Corporation (The),217.64,USD,NYSE,-1.34,127582414972.23,USD,,2.22,130.16,-12.31,-17.88,-11.99,-8.55,234.88,258.49,241.1,0.32,0.73,5.2,,18.87,-42.19,0.96,0.91,0.84,1.87
DUOL,"Duolingo, Inc.",319.97,USD,NASDAQ,2.08,14661520562.89,USD,132.97,0.0,126.29,13.29,-15.28,-11.71,5.93,323.6,368.13,312.76,-2.03,-1.21,17.17,13.44,9.07,-13.7,0.99,0.88,0.87,1.87
GMED,"Globus Medical, Inc.",62.65,USD,NYSE,-0.24,8460901551.39,USD,24.18,0.0,16.41,-15.2,-13.99,16.8,10.36,59.37,66.97,59.27,1.12,1.03,1.55,8.62,8.31,-12.39,0.99,0.89,0.94,1.87
FA,First Advantage Corporation,14.62,USD,NASDAQ,1.39,2543742148.2,USD,,0.0,-26.35,-21.19,3.39,-20.8,-2.53,14.75,16.3,15.45,1.24,1.28,0.56,-13.57,3.36,-38.59,0.96,0.9,0.9,1.87
DKSH,DKSH Holding Ltd,57.2,CHF,SIX,0.7,4636346261.99,USD,19.06,4.14,-6.08,-8.33,-2.89,-1.72,6.32,55.23,62.68,55.8,0.69,1.18,0.95,11.62,13.74,-12.94,0.99,0.88,0.91,1.87
WY,Weyerhaeuser Company,24.04,USD,NYSE,0.8,17208037299.0,USD,62.57,3.48,-18.09,-24.88,-4.68,-5.98,-1.88,24.24,26.83,24.9,1.06,0.75,0.56,2.85,,-35.54,0.96,0.9,0.9,1.87
RARE,Ultragenyx Pharmaceutical Inc.,33.42,USD,NASDAQ,-0.62,3220740413.31,USD,,0.0,-63.67,-38.69,-10.76,21.88,17.76,31.81,35.3,30.72,0.21,1.0,1.23,-182.6,-42.83,-27.57,0.97,0.9,0.95,1.87
APO,"Apollo Global Management, Inc. (New)",126.13,USD,NYSE,2.5,72573482445.78,USD,23.8,1.58,207.63,-12.79,-4.56,-16.81,-13.31,126.6,140.46,132.68,1.67,2.09,4.19,18.82,,-34.16,0.97,0.9,0.9,1.87
LEGN,Legend Biotech Corp. Sponsored ADR,32.3,USD,NASDAQ,2.01,5845354226.0,USD,,0.0,16.79,-26.56,-4.76,-26.83,-2.11,32.42,34.84,33.75,0.23,0.24,1.31,-29.71,-15.17,-58.15,0.94,0.93,0.93,1.87
FNTN,freenet AG,27.28,EUR,XETR,-0.51,3786427064.34,USD,12.43,6.75,65.99,-1.66,-23.67,-3.67,0.89,27.03,30.12,27.59,0.5,0.52,0.42,18.85,18.56,-29.0,0.97,0.9,0.91,1.87
AGHOL,AG Anadolu Grubu Holding Anonim Sirketi,26.3,TRY,BIST,4.28,1443356009.18,USD,35.92,2.04,1198.12,-9.39,-7.31,-6.32,-4.92,25.38,28.32,26.88,0.97,1.16,0.92,1.97,3.91,-23.02,0.98,0.9,0.93,1.87
COO,"The Cooper Companies, Inc.",74.63,USD,NASDAQ,0.15,14837109736.25,USD,36.74,0.0,-15.68,-29.46,-9.36,0.8,10.96,70.73,77.85,69.81,1.02,0.83,1.96,5.01,6.58,-38.03,0.96,0.91,0.96,1.87
BCG,Baltic Classifieds Group Plc,307.0,GBX,LSE,0.66,1948167556.83,USD,39.31,1.06,86.04,-6.69,-8.63,-16.12,8.1,302.26,336.03,316.55,1.71,1.15,9.05,12.93,13.83,-31.44,0.97,0.9,0.91,1.87
TYL,"Tyler Technologies, Inc.",514.92,USD,NYSE,-0.26,22276371361.3,USD,73.63,0.0,28.74,-13.29,-2.94,-7.93,-2.66,508.77,567.37,532.93,0.89,0.56,11.26,9.07,8.95,-24.16,0.98,0.9,0.91,1.87
OPCH,"Option Care Health, Inc.",27.97,USD,NASDAQ,-0.25,4539392954.48,USD,22.29,0.0,102.68,-7.23,-12.95,-6.3,1.16,27.48,30.7,27.99,0.88,0.53,0.67,15.25,12.69,-26.48,0.97,0.89,0.91,1.87
GDRX,"GoodRx Holdings, Inc.",4.02,USD,NASDAQ,4.15,1396748934.39,USD,43.32,0.0,-92.26,-38.53,-15.9,-19.11,-0.5,4.21,4.45,4.23,1.23,0.68,0.28,5.27,8.12,-73.55,0.93,0.95,0.9,1.87
KAI,Kadant Inc,294.65,USD,NYSE,0.6,3470230642.54,USD,32.81,0.45,150.47,-7.13,-5.43,-13.9,-3.51,295.38,329.93,310.8,1.22,1.38,9.13,12.21,12.46,-26.46,0.97,0.9,0.89,1.87
ADBE,Adobe Inc.,354.7,USD,NASDAQ,0.16,148477420117.19,USD,22.09,0.0,-27.08,-27.11,-1.93,-4.73,-0.25,346.62,385.31,351.7,1.49,1.09,8.63,52.87,42.72,-33.77,0.97,0.9,0.92,1.87
HRI,Herc Holdings Inc.,130.31,USD,NYSE,1.47,4331056676.27,USD,151.05,2.15,185.89,-37.64,17.26,-11.35,4.93,124.24,137.6,126.44,1.81,1.67,5.86,1.41,7.26,-31.74,0.97,0.9,0.95,1.87
SMMT,Summit Therapeutics Inc.,19.42,USD,NASDAQ,3.57,14457074630.17,USD,,0.0,493.88,-3.19,-43.68,-29.64,0.88,21.13,22.39,21.78,-1.14,1.68,1.6,-292.49,-291.99,-76.51,0.92,0.94,0.87,1.87
PETS,Pets At Home Group Plc,222.2,GBX,LSE,0.18,1324289455.02,USD,11.8,5.86,-42.47,-25.29,-4.55,-7.42,11.1,211.17,232.82,217.29,1.24,1.35,6.75,8.9,9.41,-37.26,0.96,0.91,0.95,1.87
SZU,Suedzucker AG,9.9,EUR,XETR,-0.25,2352393575.16,USD,,2.02,-21.22,-10.21,-16.0,-5.67,3.94,9.67,10.67,9.79,0.24,0.37,0.22,-11.78,-1.58,-31.88,0.97,0.91,0.93,1.87
FORN,Forbo Holding AG,771.0,CHF,SIX,0.65,1357891914.46,USD,13.58,3.26,-46.83,-11.07,-2.03,-14.71,-2.53,734.52,815.73,767.2,1.14,1.19,16.94,13.28,13.85,-27.82,0.97,0.9,0.95,1.87
CDW,CDW Corporation,160.88,USD,NASDAQ,1.51,21085052126.1,USD,20.0,1.58,23.47,-26.4,1.99,-11.45,-1.93,155.61,171.94,161.1,1.0,1.13,4.09,46.39,19.98,-35.86,0.96,0.91,0.94,1.87
PUM,PUMA SE,22.14,EUR,XETR,0.45,3756803750.93,USD,,2.77,-72.98,-43.27,-5.99,6.39,3.17,21.47,23.49,20.74,0.62,0.84,0.81,-4.0,10.04,-42.87,0.96,0.91,0.94,1.87
SMG,Scotts Miracle-Gro Company (The),55.71,USD,NYSE,0.56,3216616312.92,USD,72.58,4.77,-64.78,-35.78,4.21,-18.73,-3.62,56.26,61.23,58.89,1.95,0.69,1.4,,17.84,-50.3,0.95,0.92,0.91,1.87
SW,Sodexo SA,52.15,EUR,EURONEXT,0.19,8843177783.83,USD,11.07,5.09,14.15,-35.62,-6.29,-1.6,-0.95,53.82,58.62,53.03,0.79,0.51,1.75,18.37,12.31,-43.51,0.96,0.92,0.89,1.87
BOL,Bollore SE,4.91,EUR,EURONEXT,-0.12,15957107348.61,USD,,1.63,51.6,-16.18,-7.76,-8.19,5.41,4.82,5.32,4.86,0.61,0.65,0.08,,,-32.12,0.97,0.91,0.92,1.87
APD,"Air Products and Chemicals, Inc.",254.9,USD,NYSE,-0.01,56727807073.01,USD,36.64,2.79,-13.59,-21.67,-4.41,-14.32,-8.34,262.36,287.79,277.99,0.84,0.97,5.03,10.26,8.2,-40.39,0.96,0.91,0.89,1.87
GIVN,Givaudan SA,3534.0,CHF,SIX,-0.28,41098786095.62,USD,29.95,1.98,-8.23,-16.22,-7.94,-2.19,8.97,3384.52,3757.88,3383.32,0.91,0.58,59.39,25.99,16.15,-26.35,0.97,0.9,0.94,1.87
FCPT,"Four Corners Property Trust, Inc.",24.62,USD,NYSE,-0.02,2571911392.0,USD,22.87,5.77,-10.36,-15.87,-11.42,-7.29,-0.02,24.31,26.83,25.02,0.88,0.27,0.36,7.73,,-34.59,0.97,0.91,0.92,1.87
LII,"Lennox International, Inc.",499.55,USD,NYSE,0.92,17520607207.42,USD,21.08,0.99,72.09,-18.64,-4.65,-25.25,-5.48,529.32,577.41,547.29,1.1,0.88,19.03,92.25,48.35,-48.54,0.95,0.92,0.87,1.87
BV,"BrightView Holdings, Inc.",13.34,USD,NYSE,2.22,1265966038.84,USD,398.21,0.0,-0.52,-17.45,-2.34,-18.46,1.21,13.24,14.56,13.73,1.27,1.1,0.33,3.03,5.75,-38.25,0.96,0.91,0.92,1.87
HIK,Hikma Pharmaceuticals Plc,1760.0,GBX,LSE,-0.56,5197756088.75,USD,13.67,3.59,-30.71,-10.43,-9.0,-13.64,8.31,1783.29,1972.94,1743.96,0.91,1.14,32.91,15.66,14.45,-33.07,0.97,0.9,0.89,1.87
MMC,"Marsh & McLennan Companies, Inc.",187.01,USD,NYSE,-0.57,91616102957.68,USD,22.43,1.78,64.3,-16.25,-13.77,-10.59,-4.9,198.18,217.46,201.22,0.81,0.42,3.72,28.62,,-40.62,0.96,0.91,0.86,1.87
NSA,National Storage Affiliates Trust,32.0,USD,NYSE,0.5,4304921642.0,USD,51.44,7.16,-5.33,-26.05,-12.09,1.81,8.04,31.08,34.17,31.22,1.1,0.58,0.63,6.19,,-36.32,0.96,0.91,0.94,1.87
ARCLK,Arcelik A.S.,111.4,TRY,BIST,5.0,1684826909.3,USD,,0.0,283.08,-20.49,-9.8,-12.01,-17.48,114.17,126.29,126.04,0.9,0.91,3.86,-3.13,0.76,-42.29,0.96,0.9,0.88,1.86
ARES,Ares Management Corporation,150.49,USD,NYSE,1.39,32496010253.36,USD,86.09,2.89,237.72,-10.81,-0.95,-18.04,-17.0,150.16,168.32,167.11,1.45,1.83,5.29,13.92,,-29.8,0.97,0.89,0.89,1.86
SON,Sonoco Products Company,40.88,USD,NYSE,-1.34,4031545138.09,USD,4213.92,5.07,-22.28,-22.95,-11.26,-15.9,-11.16,41.51,45.59,44.36,0.66,0.75,1.03,6.38,9.01,-50.1,0.95,0.91,0.9,1.86
IIPR,Innovative Industrial Properties Inc,53.08,USD,NYSE,0.63,1478197391.0,USD,11.48,14.41,-58.44,-60.05,-0.06,-0.67,-4.14,54.15,58.67,54.97,1.66,0.78,1.63,7.04,,-60.78,0.94,0.92,0.9,1.86
CIVI,"Civitas Resources, Inc.",29.34,USD,NYSE,0.65,2718644695.92,USD,3.71,6.86,44.75,-41.87,1.24,-7.09,-13.71,31.02,34.3,32.57,1.01,1.9,1.48,11.31,8.75,-47.72,0.95,0.9,0.86,1.86
RAA,Rational Aktiengesellschaft,662.0,EUR,XETR,0.15,8728507754.03,USD,29.67,2.27,-3.0,-27.97,-10.96,-6.76,0.91,670.6,736.46,657.37,1.12,0.91,14.69,33.6,39.69,-45.69,0.95,0.91,0.9,1.86
DB1,Deutsche Boerse AG,228.4,EUR,XETR,0.88,47807839325.63,USD,21.2,1.77,66.17,6.78,-18.89,-11.3,3.68,226.29,257.13,236.19,0.61,0.56,3.51,19.61,,-23.41,0.98,0.88,0.89,1.86
CTSH,Cognizant Technology Solutions Corporation,68.15,USD,NASDAQ,0.18,33284182377.16,USD,13.84,1.81,-7.23,-10.6,-5.12,-11.4,0.71,67.28,75.86,69.03,0.95,1.02,1.41,16.69,19.43,-27.12,0.97,0.89,0.9,1.86
ACI,"Albertsons Companies, Inc.",18.83,USD,NYSE,-1.98,10343459639.81,USD,11.14,2.97,27.92,-0.89,-15.14,-8.01,6.99,18.16,20.46,18.56,0.34,-0.08,0.5,32.04,9.85,-24.05,0.98,0.89,0.92,1.86
KHC,The Kraft Heinz Company,25.28,USD,NASDAQ,-0.49,29927306683.49,USD,,6.3,-19.7,-28.61,-14.71,-12.05,-4.51,25.53,27.96,26.32,0.13,0.24,0.46,-11.68,6.74,-55.37,0.94,0.91,0.9,1.86
MMSI,"Merit Medical Systems, Inc.",83.82,USD,NASDAQ,0.58,4963450333.99,USD,42.58,0.0,72.92,-12.19,-7.9,-1.04,0.49,82.21,93.68,85.16,0.58,0.76,1.91,8.6,7.66,-21.13,0.98,0.88,0.89,1.86
GLP,Global Partners LP,45.7,USD,NYSE,-0.59,1553597293.61,USD,17.55,6.45,219.8,-4.79,-13.71,-12.0,-6.85,46.01,51.73,49.05,0.93,0.56,1.17,13.89,10.26,-30.5,0.97,0.89,0.88,1.86
DOCU,"DocuSign, Inc.",71.82,USD,NASDAQ,1.04,14443297603.76,USD,54.18,0.0,-66.65,1.71,-12.02,-10.93,-15.63,71.11,80.5,75.12,1.02,1.2,2.57,14.23,11.34,-21.23,0.98,0.88,0.89,1.86
G,Genpact Limited,39.66,USD,NYSE,-0.3,6911551182.97,USD,13.16,1.67,6.3,3.5,-16.87,-12.06,-3.85,40.44,45.73,42.26,0.9,0.98,0.81,21.86,18.65,-25.44,0.97,0.88,0.87,1.86
RACE,Ferrari NV,353.4,EUR,MIL,1.64,95471646180.64,USD,39.7,0.86,123.67,-21.01,-12.22,-19.32,-14.1,373.83,411.87,393.61,0.73,1.04,10.58,48.02,29.67,-52.55,0.95,0.91,0.86,1.86
CBT,Cabot Corporation,71.25,USD,NYSE,0.21,3790758180.54,USD,9.31,2.48,73.15,-35.32,-9.24,-6.0,-6.66,72.28,79.2,76.43,0.87,0.84,1.61,29.03,21.28,-50.55,0.95,0.91,0.9,1.86
PCVX,"Vaxcyte, Inc.",42.11,USD,NASDAQ,1.23,5466861025.56,USD,,0.0,-1.86,-62.55,23.85,16.52,27.34,41.1,46.83,35.76,1.12,2.38,1.69,-21.65,-27.51,-22.18,0.98,0.88,0.9,1.86
WING,Wingstop Inc.,256.66,USD,NASDAQ,-0.96,7166911039.81,USD,42.89,0.43,108.4,-30.3,18.11,-15.03,2.66,253.52,286.25,278.88,1.74,0.97,10.64,,34.92,-27.21,0.97,0.89,0.9,1.86
NIBE_B,NIBE Industrier AB Class B,38.28,SEK,OMXSTO,2.41,7995756324.96,USD,28.64,0.8,-31.4,-23.26,-4.01,-14.55,3.46,36.6,40.74,37.93,1.1,1.43,1.01,9.09,6.04,-41.82,0.96,0.9,0.94,1.86
ZAL,Zalando SE,26.53,EUR,XETR,-0.23,8017167919.77,USD,25.71,0.0,-68.23,-6.91,-25.14,-1.74,-0.86,26.65,29.75,25.77,1.53,0.95,0.81,10.35,9.96,-33.79,0.97,0.9,0.89,1.86
LATO_B,Investment AB Latour Class B,245.5,SEK,OMXSTO,1.45,15197393932.22,USD,32.75,1.9,16.46,-17.45,-8.74,-3.95,7.96,231.71,259.46,234.79,1.48,1.05,4.32,11.49,6.65,-30.14,0.97,0.89,0.95,1.86
OBDC,Blue Owl Capital Corporation,13.08,USD,NYSE,0.58,6681955846.62,USD,8.7,11.38,12.23,-13.41,-7.99,-12.01,-3.86,12.72,14.3,13.48,0.78,0.74,0.27,9.8,,-33.41,0.97,0.89,0.91,1.86
MTDR,Matador Resources Company,40.1,USD,NYSE,-0.96,4992226566.05,USD,6.42,2.93,347.05,-22.05,-0.72,-20.95,-15.7,43.7,48.6,46.17,1.4,1.12,1.7,15.06,13.47,-43.72,0.96,0.9,0.83,1.86
GRG,Greggs plc,1703.0,GBX,LSE,-0.41,2319502785.37,USD,12.06,4.04,26.15,-40.87,-8.69,-0.29,9.73,1658.43,1828.03,1617.26,1.64,1.15,45.71,27.24,20.28,-49.85,0.95,0.91,0.93,1.86
MLKN,"MillerKnoll, Inc.",17.54,USD,NASDAQ,0.75,1201749064.09,USD,,4.31,-48.53,-26.43,7.28,-12.52,-7.88,17.07,19.22,19.11,1.34,1.4,0.54,-1.18,3.14,-31.67,0.97,0.89,0.91,1.86
LSTR,"Landstar System, Inc.",132.05,USD,NASDAQ,1.66,4575999134.95,USD,27.69,1.17,0.46,-26.48,-3.53,-7.26,9.52,127.07,141.92,128.45,0.82,0.95,4.41,17.47,18.07,-37.26,0.96,0.9,0.93,1.86
SNAP,Snap Inc.,7.92,USD,NYSE,0.64,13383474496.93,USD,,0.0,-79.91,-22.35,-6.27,-18.94,-6.6,8.02,8.83,7.71,0.71,0.76,0.35,-26.42,-10.37,-47.56,0.95,0.91,0.9,1.86
WIE,Wienerberger AG,26.92,EUR,VIE,-0.66,3436732026.65,USD,15.82,3.51,12.92,-0.96,-12.99,-12.31,-7.36,26.93,30.43,28.56,1.01,1.5,0.65,6.76,7.36,-26.26,0.97,0.89,0.88,1.86
WFG,West Fraser Timber Co. Ltd.,93.28,CAD,TSX,1.3,5186684280.9,USD,,1.96,46.6,-28.18,-7.04,-3.48,-2.67,94.7,105.67,98.57,1.31,0.74,2.54,-3.62,-1.4,-38.69,0.96,0.9,0.88,1.86
IEP,Icahn Enterprises L.P.,8.21,USD,NASDAQ,0.19,4705368453.34,USD,,24.42,-84.0,-47.03,-4.58,-12.42,-0.54,8.26,8.9,8.32,0.69,0.81,0.14,-21.56,-1.84,-64.03,0.94,0.93,0.92,1.86
BULL,Webull Corporation,11.49,USD,NASDAQ,3.66,5679345918.09,USD,,0.0,16.25,0.31,-41.4,-27.56,-19.8,12.63,13.58,13.4,-0.14,-0.37,0.78,-3.09,,-68.66,0.93,0.93,0.85,1.86
LB,LandBridge Company LLC,60.04,USD,NYSE,0.43,4595710289.84,USD,155.65,0.67,215.97,14.29,-16.07,12.53,4.81,54.76,64.75,53.65,0.15,1.98,2.44,6.59,8.71,10.75,1.01,0.85,0.93,1.86
RLJ,RLJ Lodging Trust,6.98,USD,NYSE,0.5,1055958673.0,USD,33.36,8.63,-22.99,-22.48,1.23,-9.99,-5.74,7.02,7.89,7.35,0.38,0.24,0.19,2.53,,-31.23,0.97,0.89,0.89,1.86
CFP,Canfor Corporation,12.59,CAD,TSX,1.04,1038767897.8,USD,,0.0,-22.67,-24.61,-1.33,-10.39,-2.4,12.44,13.93,12.89,1.72,0.76,0.34,-19.52,-3.19,-36.33,0.96,0.89,0.9,1.86
TOM,TOMRA Systems ASA,127.7,NOK,OSL,-0.93,3819845301.52,USD,31.89,1.67,-34.18,-15.77,-16.04,-10.76,-17.77,139.55,154.55,147.2,0.73,0.95,5.62,18.96,14.16,-42.57,0.96,0.9,0.83,1.86
PLNW,Planisware Societe anonyme,21.8,EUR,EURONEXT,0.0,1778806327.26,USD,31.56,1.42,3.76,-7.71,-3.96,-0.46,13.42,20.25,23.26,19.09,0.98,0.78,0.72,26.93,27.96,-12.13,0.99,0.87,0.94,1.86
RI,Pernod Ricard SA,88.28,EUR,EURONEXT,-0.5,25889856304.39,USD,13.68,5.3,-39.93,-29.49,-8.52,-9.08,1.33,85.52,94.47,90.8,0.56,0.97,2.01,10.5,9.41,-47.09,0.95,0.91,0.93,1.86
NMFC,New Mountain Finance Corporation,9.52,USD,NASDAQ,0.42,1012556308.27,USD,12.58,13.5,1.28,-17.72,-6.3,-10.44,-1.86,9.39,10.55,9.9,0.81,0.48,0.2,6.18,,-34.46,0.97,0.89,0.9,1.86
8TRA,TRATON SE,26.36,EUR,XETR,0.3,15260664998.36,USD,6.05,6.47,45.8,-14.14,-5.92,-12.25,-11.54,26.8,30.16,29.09,1.49,1.47,0.62,12.8,9.43,-32.31,0.97,0.89,0.87,1.86
DVA,DaVita Inc.,129.97,USD,NYSE,1.52,9292855309.65,USD,12.77,0.0,43.2,-20.15,-7.15,-10.17,-1.58,128.52,143.48,132.01,1.12,0.52,2.7,635.3,13.82,-37.47,0.96,0.9,0.91,1.86
EMBRAC_B,Embracer Group AB Class B,102.9,SEK,OMXSTO,-0.16,2501610623.88,USD,3.06,0.0,-80.93,-41.39,-11.48,-5.75,1.92,106.39,116.18,96.58,0.75,0.9,3.02,10.15,-7.55,-58.62,0.94,0.92,0.89,1.86
LFST,"LifeStance Health Group, Inc.",5.18,USD,NASDAQ,0.68,2012745824.69,USD,,0.0,-74.12,-26.18,-19.89,23.51,-2.73,5.29,6.03,5.35,1.17,0.94,0.18,-1.11,0.03,-22.56,0.98,0.88,0.86,1.86
ALK,"Alaska Air Group, Inc.",44.34,USD,NYSE,-4.91,5112865706.26,USD,18.02,0.0,9.13,-3.61,7.54,-13.5,-18.55,48.5,55.6,54.78,1.4,0.78,1.88,7.66,6.44,-9.57,0.99,0.87,0.8,1.86
JET2,Jet2 PLC,1338.0,GBX,LSE,0.6,3346988446.23,USD,7.65,1.24,48.5,-7.6,-3.25,-22.93,-2.62,1375.19,1539.34,1455.92,2.28,1.35,43.86,29.58,15.68,-33.78,0.97,0.89,0.87,1.86
UHAL,U-Haul Holding Company,55.56,USD,NYSE,0.42,10004524874.75,USD,39.09,0.0,48.56,-21.67,-8.75,-12.64,-3.58,56.06,62.68,56.87,1.2,0.74,1.19,3.71,3.63,-43.06,0.96,0.89,0.89,1.85
BMRN,BioMarin Pharmaceutical Inc.,54.66,USD,NASDAQ,0.21,10496477273.24,USD,16.19,0.0,-31.24,-21.96,-12.73,-8.98,2.75,53.94,60.25,55.28,0.33,0.55,1.34,11.62,12.91,-43.68,0.96,0.9,0.91,1.85
FTNT,"Fortinet, Inc.",85.3,USD,NASDAQ,0.44,65362494491.35,USD,34.04,0.0,233.18,5.77,-14.93,-18.94,0.01,84.73,95.95,81.97,1.1,1.39,2.02,165.17,38.2,-28.1,0.97,0.88,0.89,1.85
OC,Owens Corning Inc,129.74,USD,NYSE,0.86,10849839507.51,USD,34.21,2.08,79.89,-28.44,-9.31,-10.92,-10.1,132.59,147.74,142.74,1.32,1.26,3.79,12.26,17.0,-48.67,0.95,0.9,0.88,1.85
BURE,Bure Equity AB,285.4,SEK,OMXSTO,-0.49,2256252100.37,USD,,0.96,4.62,-25.6,-9.11,-4.48,1.06,277.81,312.22,278.91,1.55,1.09,7.32,-13.08,,-39.19,0.96,0.89,0.91,1.85
CRBN,Corbion NV,17.53,EUR,EURONEXT,0.06,1177699875.94,USD,15.04,3.65,-57.76,-28.39,-4.31,-4.73,2.51,16.83,18.99,17.03,0.99,1.13,0.34,8.84,9.55,-37.43,0.96,0.89,0.92,1.85
AXTA,Axalta Coating Systems Ltd.,28.94,USD,NYSE,0.4,6268738978.07,USD,14.23,0.0,7.24,-18.12,-9.49,-2.25,-0.74,27.93,31.77,29.59,1.25,1.06,0.75,22.09,12.62,-29.85,0.97,0.88,0.91,1.85
BJ,"BJ's Wholesale Club Holdings, Inc.",92.15,USD,NYSE,-1.41,12141073406.43,USD,21.16,0.0,128.89,7.56,-18.02,-11.27,-3.94,92.33,105.42,95.93,0.36,-0.08,2.26,30.84,18.84,-21.73,0.98,0.88,0.87,1.85
TRI,Thomson Reuters Corporation,228.14,CAD,TSX,-0.22,73604066917.61,USD,45.04,1.42,104.21,-0.95,-9.63,-18.61,2.51,218.46,249.48,229.66,0.32,0.32,4.1,13.58,13.24,-29.19,0.97,0.88,0.91,1.85
LMN,Lumine Group Inc.,36.12,CAD,TSXV,0.64,6578778532.22,USD,72.17,0.0,122.28,10.53,-15.45,-32.32,-14.0,38.68,43.84,43.5,1.14,0.88,1.41,13.65,14.9,-37.24,0.96,0.88,0.82,1.85
INVH,"Invitation Homes, Inc.",28.84,USD,NYSE,-0.26,17722068118.0,USD,64.28,4.01,-0.53,-17.24,-15.12,-10.17,-2.81,28.59,31.9,29.53,0.81,0.4,0.45,5.65,,-42.52,0.96,0.9,0.9,1.85
CHD,"Church & Dwight Company, Inc.",86.47,USD,NYSE,-0.28,21064843059.41,USD,40.79,1.35,-5.29,-16.06,-14.46,-11.02,-0.48,87.66,98.52,90.39,0.43,0.07,1.62,12.07,14.21,-41.55,0.96,0.89,0.88,1.85
AGM,Federal Agricultural Mortgage Corporation,164.5,USD,NYSE,1.85,1755508060.76,USD,9.69,3.65,136.93,-10.88,-6.0,-6.15,-8.29,162.65,186.39,181.85,0.54,0.24,4.4,13.85,,-23.03,0.98,0.87,0.88,1.85
RUM,Rumble Inc.,7.18,USD,NASDAQ,1.2,3123095556.71,USD,,0.0,-30.51,28.3,-12.38,-26.31,-5.09,7.57,8.82,7.52,0.7,2.89,0.43,-118.83,-44.56,-10.38,0.99,0.86,0.81,1.85
JKHY,"Jack Henry & Associates, Inc.",155.76,USD,NASDAQ,0.03,11318693666.65,USD,24.96,1.47,-1.3,-15.55,-9.14,-13.59,3.74,151.57,170.76,156.15,0.78,0.03,2.75,22.94,23.08,-38.28,0.96,0.89,0.91,1.85
