Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
LH,Labcorp Holdings Inc.,253.96,USD,NYSE,0.65,21104076170.0,USD,24.94,1.13,48.58,10.4,3.88,-2.17,-11.64,275.47,255.27,276.82,0.91,0.5,7.16,10.14,8.85,12.11,1.01,1.08,0.99,2.09
SRE,Sirius Real Estate Limited,99.85,GBX,LSE,-0.55,1977416687.79,USD,9.91,4.18,37.72,7.71,8.41,-3.62,5.61,99.55,92.11,98.71,1.65,0.97,2.47,11.42,,12.51,1.01,1.08,1.08,2.09
MDA,MDA Space Ltd,27.38,CAD,TSX,-5.39,2471533562.2,USD,30.27,0.0,93.64,30.26,0.44,-36.33,-20.59,34.8,31.63,36.23,0.04,0.4,1.73,9.64,6.55,-5.63,0.99,1.1,0.87,2.09
TXT,Textron Inc.,80.81,USD,NYSE,1.75,14240665863.0,USD,17.78,0.1,136.77,-1.45,13.16,5.33,-3.83,82.47,77.02,82.38,1.13,1.22,1.92,11.46,7.21,17.04,1.02,1.07,1.05,2.09
SUBC,Subsea 7 S.A.,185.0,NOK,OSL,-0.43,5439281343.05,USD,19.45,7.03,194.68,10.58,16.72,-7.45,-9.93,197.45,184.66,201.62,1.86,1.53,4.71,6.53,10.48,19.85,1.02,1.07,1.0,2.09
GEL,"Genesis Energy, L.P.",16.36,USD,NYSE,2.25,2003516367.0,USD,,4.03,276.09,32.68,19.07,-5.71,-1.21,15.68,15.07,16.23,1.14,0.53,0.51,-11.88,5.23,46.05,1.05,1.04,1.09,2.09
IR5B,Irish Continental Group PLC,5.74,EUR,EURONEXT,-0.35,1036240644.64,USD,14.68,2.75,82.22,6.3,11.69,4.36,-0.35,5.8,5.43,5.76,0.72,-0.08,0.09,22.45,15.95,22.35,1.02,1.07,1.06,2.09
NOVN,Novartis AG,99.27,CHF,SIX,0.39,235503010284.57,USD,16.02,3.53,37.95,4.54,6.86,3.98,-3.06,103.63,96.76,101.72,0.86,1.04,1.72,33.97,23.75,15.38,1.02,1.07,1.03,2.09
ADI,"Analog Devices, Inc.",234.13,USD,NASDAQ,0.53,115181530584.0,USD,59.56,1.66,99.58,1.72,18.33,5.29,-3.93,238.61,224.08,243.94,1.1,1.49,6.06,5.65,5.81,25.35,1.03,1.06,1.04,2.09
BALN,Baloise-Holding AG,199.4,CHF,SIX,-0.89,11222442137.27,USD,20.56,4.06,58.25,20.34,8.02,2.2,1.48,199.85,189.46,200.47,0.81,0.46,2.76,12.61,0.82,30.56,1.03,1.05,1.05,2.09
CWEN,"Clearway Energy, Inc.",31.93,USD,NYSE,0.6,6388855489.0,USD,49.57,5.45,11.22,15.19,9.84,-3.01,12.83,31.62,29.57,30.0,0.92,0.21,0.78,3.8,1.59,22.02,1.02,1.07,1.08,2.09
LYV,"Live Nation Entertainment, Inc.",149.53,USD,NYSE,1.02,34683498732.0,USD,64.95,0.0,202.63,28.09,13.56,2.4,-7.12,153.3,146.02,160.55,1.37,0.92,3.57,345.87,15.13,44.04,1.04,1.05,1.02,2.09
PAGS,PagSeguro Digital Ltd.,9.59,USD,NYSE,2.24,3160944930.0,USD,7.78,0.0,-73.98,16.81,-4.2,22.32,-4.86,9.2,8.68,9.45,1.58,0.69,0.34,14.59,23.72,34.93,1.03,1.06,1.11,2.09
CZG,COLT CZ GROUP SE,768.0,CZK,PSECZ,0.0,1269623918.5,USD,33.1,1.95,168.53,24.88,13.27,4.77,-0.78,764.9,728.78,757.76,0.45,0.55,9.45,7.36,7.67,42.93,1.04,1.05,1.05,2.09
KWR,Quaker Houghton,138.89,USD,NYSE,10.46,2408357379.0,USD,,1.41,-27.2,-10.07,32.45,22.74,5.59,131.59,125.63,136.01,1.47,1.2,4.75,-0.64,7.19,45.12,1.05,1.05,1.11,2.09
ZM,"Zoom Communications, Inc.",87.23,USD,NASDAQ,3.43,26107031745.0,USD,22.98,0.0,-81.88,16.82,12.02,18.76,5.86,81.99,78.64,82.74,0.79,0.89,2.15,13.6,10.94,47.6,1.05,1.04,1.11,2.09
ARION,Arion Banki hf,176.0,ISK,OMXICE,-2.22,1853901984.0,USD,7.84,6.53,112.56,12.1,14.29,-0.56,-1.12,180.33,169.92,179.85,0.96,0.84,2.38,16.02,2.73,25.82,1.03,1.06,1.04,2.09
SJ,Stella-Jones Inc.,79.61,CAD,TSX,1.16,3135473968.21,USD,13.43,1.52,83.01,-7.02,18.56,1.65,0.37,80.06,74.45,79.07,0.3,0.52,1.45,17.41,13.2,13.18,1.01,1.08,1.07,2.09
SRG,Snam S.p.A.,5.35,EUR,MIL,-0.63,20734548218.22,USD,12.84,5.43,27.36,21.11,6.66,5.9,4.58,5.24,4.96,5.17,0.55,0.19,0.06,17.62,6.93,33.67,1.03,1.06,1.08,2.09
TAL,TAL Education Group Sponsored ADR Class A,12.26,USD,NYSE,-5.03,7458049907.0,USD,42.25,0.0,-81.73,12.37,36.83,14.69,8.88,11.59,11.29,11.18,0.08,0.4,0.55,4.77,1.83,63.89,1.06,1.03,1.09,2.09
GDV,Gabelli Dividend & Income Trust,27.11,USD,NYSE,0.37,2413698185.0,USD,6.9,5.53,53.34,12.54,13.62,3.83,-0.07,27.03,25.39,27.03,1.1,0.93,0.32,13.33,,29.99,1.03,1.06,1.07,2.09
JBHT,"J.B. Hunt Transport Services, Inc.",168.86,USD,NASDAQ,1.33,16078569903.0,USD,29.23,1.04,38.98,-6.72,27.96,18.5,26.87,155.72,147.97,145.91,1.27,0.93,5.19,15.13,13.47,39.74,1.04,1.05,1.14,2.09
FHZN,Flughafen Zurich AG,237.2,CHF,SIX,0.85,9076419507.69,USD,21.66,2.4,91.91,17.08,13.71,1.8,-2.23,240.41,226.6,240.92,0.84,0.44,3.6,11.63,9.86,32.59,1.03,1.06,1.05,2.09
PLXS,Plexus Corp.,139.9,USD,NASDAQ,-0.84,3775442909.0,USD,22.34,0.0,106.77,-4.11,10.99,11.36,-2.64,144.88,134.56,142.02,0.8,1.21,5.03,12.44,13.28,18.23,1.02,1.08,1.04,2.09
PRSU,"Pursuit Attractions and Hospitality, Inc.",35.48,USD,NYSE,0.77,1003185334.0,USD,3.08,0.0,78.92,-6.71,18.86,19.22,-1.03,35.88,34.0,36.33,1.76,1.42,0.95,-44.3,5.65,31.38,1.03,1.06,1.04,2.09
TRMD_A,TORM PLC Class A,139.75,DKK,OMXCOP,-0.46,2104275004.54,USD,6.1,14.58,233.93,-22.1,25.84,15.83,4.53,133.98,125.53,137.48,0.49,0.35,4.54,16.35,11.44,19.57,1.02,1.07,1.11,2.09
FWONA,Liberty Media Corporation - Series A Liberty Formula One,90.98,USD,NASDAQ,1.21,32997133460.0,USD,85.92,0.0,175.73,21.86,10.95,1.81,-4.23,92.31,87.8,92.26,0.8,0.53,2.51,3.79,4.29,34.62,1.03,1.05,1.04,2.09
VTR,"Ventas, Inc.",73.79,USD,NYSE,-0.77,35510170125.0,USD,139.46,2.56,85.54,14.1,11.8,8.92,5.41,69.9,66.33,69.02,0.9,0.35,1.53,2.15,,34.82,1.03,1.05,1.11,2.09
FEV,Fidelity European Trust PLC GBP,426.0,GBX,LSE,-0.35,2865494509.46,USD,44.93,2.21,74.73,17.19,7.37,7.3,4.41,423.17,400.0,413.74,1.14,1.01,4.7,2.29,,31.86,1.03,1.06,1.06,2.09
AGN,Aegon Ltd.,6.61,EUR,EURONEXT,-0.27,11895861451.52,USD,7.92,5.75,192.82,13.82,14.89,5.9,-2.91,6.58,6.21,6.64,1.03,1.2,0.11,14.93,,34.6,1.03,1.06,1.06,2.09
WPC,W. P. Carey Inc.,66.0,USD,NYSE,1.13,14463572296.0,USD,39.93,5.42,7.95,17.33,5.91,1.51,-2.63,67.42,63.11,67.44,0.83,0.24,1.2,4.36,,24.75,1.02,1.07,1.05,2.09
FLYW,Flywire Corporation - Voting,13.32,USD,NASDAQ,2.86,1629173683.0,USD,324.09,0.0,-60.82,-25.79,38.32,23.56,-1.33,13.17,12.47,13.21,1.29,1.28,0.48,0.86,0.33,36.09,1.04,1.06,1.07,2.09
CR,Crane Company,190.0,USD,NYSE,-0.97,10943408279.0,USD,34.33,0.47,153.33,18.47,14.73,-1.17,4.57,184.88,174.3,184.64,1.23,1.14,5.3,18.09,19.29,32.04,1.03,1.06,1.09,2.09
ETL,Eutelsat Communications SA,3.36,EUR,EURONEXT,-2.04,1842714876.97,USD,,0.0,-60.48,-11.15,-5.49,7.19,0.45,3.66,3.34,3.34,-0.86,0.39,0.22,-33.57,-1.94,-9.45,0.99,1.1,1.0,2.09
OII,"Oceaneering International, Inc.",23.29,USD,NYSE,1.13,2323764674.0,USD,10.19,0.0,504.94,-5.36,23.42,7.48,-4.55,23.41,21.93,24.04,1.55,1.48,0.85,28.92,19.03,25.54,1.03,1.07,1.06,2.09
MED,Medartis Holding AG,81.5,CHF,SIX,2.9,1383463557.73,USD,,0.0,89.53,45.02,9.1,-8.43,-7.18,81.91,78.15,86.36,1.57,1.02,2.22,-0.18,1.86,45.69,1.05,1.05,1.04,2.09
MRC,MRC Global Inc.,13.95,USD,NYSE,-0.5,1186928058.0,USD,,0.0,220.69,13.05,17.52,-3.06,-2.86,13.96,13.18,14.39,1.64,1.66,0.42,5.66,7.9,27.51,1.03,1.06,1.06,2.09
GHC,Graham Holdings Company,1012.13,USD,NYSE,-2.93,4415339215.0,USD,6.05,0.71,161.42,22.66,9.22,6.3,-13.39,1028.28,982.26,1092.26,0.86,0.75,35.93,17.2,4.72,38.18,1.04,1.05,1.03,2.09
SHEL,Shell Plc,2847.5,GBX,LSE,-1.23,215533758074.35,USD,15.33,3.79,204.87,13.2,14.22,5.13,7.45,2764.21,2622.67,2709.28,1.06,1.25,44.86,8.25,11.74,32.55,1.03,1.05,1.09,2.09
VTRS,Viatris Inc.,10.36,USD,NASDAQ,0.0,11960280678.0,USD,,4.63,-29.95,-12.79,19.7,18.81,4.44,10.17,9.52,10.13,0.9,1.15,0.22,-19.77,3.43,25.71,1.03,1.07,1.09,2.09
MOBN,Mobimo Holding AG,341.0,CHF,SIX,-0.15,3165078973.73,USD,14.61,3.01,29.52,26.3,6.73,7.23,4.12,333.43,316.85,325.86,0.43,0.37,3.81,8.87,,40.26,1.04,1.05,1.08,2.09
VEON,VEON Ltd. Sponsored ADR,48.15,USD,NASDAQ,1.25,3329755448.0,USD,3.39,0.0,57.87,57.87,5.09,-10.5,-9.85,50.63,48.58,53.05,1.57,1.1,2.11,89.94,21.75,52.45,1.05,1.04,0.99,2.09
AX,"Axos Financial, Inc.",77.98,USD,NYSE,-1.69,4417099686.0,USD,10.43,0.0,188.49,12.15,18.31,-7.44,-7.45,80.65,75.38,85.72,1.35,1.24,2.32,16.65,2.82,23.02,1.02,1.07,1.03,2.09
ROCK,"Gibraltar Industries, Inc.",62.39,USD,NASDAQ,-2.58,1843166643.0,USD,843.11,0.0,6.39,-7.9,11.89,-3.72,0.19,66.67,61.45,64.07,1.27,1.12,2.96,13.29,13.96,0.27,1.0,1.09,1.02,2.09
VAHN,Vaudoise Assurances Holding SA,618.0,CHF,SIX,-0.64,2251906934.81,USD,11.97,3.88,39.19,33.77,2.32,-1.9,0.0,624.14,589.22,624.7,0.31,0.44,9.27,6.02,1.11,34.18,1.03,1.06,1.05,2.09
ICLR,ICON plc,171.82,USD,NASDAQ,3.93,13362808440.0,USD,23.23,0.0,-5.69,-23.57,15.84,2.5,-1.65,183.68,167.3,178.12,1.22,0.76,8.03,6.27,8.19,-5.23,0.99,1.1,1.03,2.09
L,Loblaw Companies Limited,55.74,CAD,TSX,1.0,47286557042.3,USD,27.57,0.97,233.97,24.45,-0.02,-0.79,3.88,56.54,53.11,55.89,0.32,0.12,1.08,22.15,14.94,23.65,1.02,1.06,1.05,2.09
KNEBV,KONE Oyj Class B,57.92,EUR,OMXHEX,-0.52,34716310103.94,USD,31.45,3.11,-14.57,15.56,7.3,7.82,-0.14,57.33,54.21,56.54,0.77,0.87,0.98,37.65,39.35,30.68,1.03,1.06,1.07,2.09
MGNI,"Magnite, Inc.",17.88,USD,NASDAQ,3.29,2546099494.0,USD,63.61,0.0,88.01,41.12,49.37,-18.62,-17.11,18.74,18.35,21.75,3.13,1.88,1.03,5.82,6.13,71.88,1.07,1.02,0.97,2.09
WEC,"WEC Energy Group, Inc.",111.73,USD,NYSE,-0.77,35962133287.0,USD,21.13,3.14,11.82,15.61,2.67,1.62,-2.32,115.35,107.32,111.97,0.47,0.17,1.83,13.19,5.56,19.91,1.02,1.07,1.04,2.09
ADT,ADT Inc.,8.84,USD,NYSE,1.14,6864496981.0,USD,13.24,2.49,30.96,19.95,9.41,6.0,1.73,8.65,8.23,8.68,1.01,0.62,0.15,17.13,9.11,35.35,1.04,1.05,1.07,2.09
TLX,Talanx AG,105.5,EUR,XETR,-1.95,31512976641.49,USD,12.05,2.56,321.66,50.39,2.23,-8.82,-6.47,109.93,104.72,111.69,0.73,0.88,2.13,19.75,4.56,43.8,1.04,1.05,1.01,2.09
EXC,Exelon Corporation,46.12,USD,NASDAQ,-2.02,46580613413.0,USD,17.51,3.43,62.83,16.26,-1.68,1.34,1.41,47.21,44.1,45.24,0.42,-0.07,0.72,9.87,4.78,15.92,1.02,1.07,1.05,2.09
VSH,"Vishay Intertechnology, Inc.",16.98,USD,NYSE,0.59,2302251436.0,USD,,2.36,4.56,-2.47,24.76,6.39,11.34,16.55,15.67,15.84,1.19,2.03,0.64,-4.11,1.57,28.68,1.03,1.06,1.08,2.09
CRL,Carel Industries SpA,22.55,EUR,MIL,0.0,2930091611.04,USD,,0.73,43.68,19.57,28.71,-4.45,2.27,22.29,21.27,22.78,0.84,1.21,0.64,14.83,6.79,43.83,1.04,1.05,1.06,2.09
ACE,Acea S.p.A.,21.02,EUR,MIL,-0.85,5167988809.09,USD,11.56,4.52,23.14,18.09,1.06,8.57,2.24,20.85,19.67,20.22,0.6,0.16,0.37,14.47,5.06,27.72,1.03,1.06,1.07,2.09
LPP,LPP S.A.,17930.0,PLN,GPW,-0.94,9060751539.63,USD,18.2,3.68,235.14,19.53,15.49,7.3,2.14,17357.62,16510.6,17534.7,1.54,0.95,418.4,39.83,27.3,42.33,1.04,1.05,1.09,2.09
FRAS,Frasers Group PLC,729.0,GBX,LSE,-4.02,4150525827.66,USD,11.0,0.0,99.84,-7.49,8.08,5.27,-2.41,728.17,672.56,715.16,1.9,1.29,26.08,15.02,13.63,5.86,1.01,1.08,1.08,2.09
SPG,Springer Nature AG & Co. KGaA,21.6,EUR,XETR,-1.82,4969312083.47,USD,26.12,0.6,-10.0,-9.85,21.21,16.13,-7.49,22.78,21.35,22.83,0.96,0.58,0.56,17.16,7.89,27.49,1.03,1.07,1.01,2.09
PROX,Proximus SA,7.46,EUR,EURONEXT,-0.47,2782692086.64,USD,,5.63,-52.55,11.77,9.96,1.36,0.34,7.54,7.04,7.43,0.27,0.31,0.16,14.31,17.57,23.08,1.02,1.07,1.06,2.09
WS,"Worthington Steel, Inc.",31.99,USD,NYSE,1.91,1626149495.0,USD,13.57,2.0,27.96,-17.0,23.04,7.53,6.31,30.95,28.85,31.85,1.74,1.85,1.06,11.22,11.57,13.57,1.01,1.07,1.11,2.09
INTEA_B,Intea Fastigheter AB Class B,67.55,SEK,OMXSTO,-1.67,1528190699.38,USD,29.69,0.74,52.48,52.48,2.66,-11.35,-2.24,68.3,65.57,70.06,0.49,1.21,3.12,11.39,,43.79,1.04,1.04,1.03,2.09
BURL,"Burlington Stores, Inc.",273.59,USD,NYSE,0.09,17245749552.0,USD,32.28,0.0,40.18,6.99,18.24,2.19,7.76,269.17,256.29,271.86,1.74,0.93,8.29,43.41,12.03,27.41,1.03,1.05,1.07,2.08
BKH,Black Hills Corporation,63.43,USD,NYSE,-0.35,4603863262.0,USD,15.99,4.22,10.74,6.39,4.15,9.36,2.9,62.96,59.41,61.04,0.75,0.29,1.07,8.13,5.77,19.91,1.02,1.06,1.07,2.08
AKRBP,Aker BP ASA,262.9,NOK,OSL,0.04,16517830098.01,USD,17.96,9.99,78.84,13.47,16.84,5.2,3.1,257.19,245.3,253.74,1.59,1.5,6.17,7.44,20.01,35.51,1.04,1.05,1.07,2.08
PPET,Patria Private Equity Trust Plc,605.0,GBX,LSE,1.68,1182266614.87,USD,30.46,2.84,5.93,17.48,5.03,10.39,8.53,583.76,558.29,566.42,1.02,0.68,17.58,2.52,,32.9,1.03,1.05,1.08,2.08
ASRNL,ASR Nederland N.V.,57.9,EUR,EURONEXT,-0.96,13877874705.9,USD,11.15,5.58,126.61,32.71,3.61,-0.07,0.03,57.5,55.14,57.92,0.69,0.56,0.77,12.65,,36.25,1.04,1.04,1.05,2.08
GL,Globe Life Inc.,131.51,USD,NYSE,-0.7,10652775106.0,USD,9.52,0.8,65.26,23.82,10.3,-5.78,-7.43,135.24,128.22,139.05,0.82,0.39,2.61,,,28.34,1.03,1.05,1.03,2.08
BLCO,Bausch + Lomb Corporation,14.94,USD,NYSE,-1.32,5291595296.0,USD,,0.0,-19.24,-27.09,28.24,10.01,-0.4,15.12,14.21,15.0,0.63,0.92,0.47,-4.69,1.2,11.17,1.01,1.06,1.05,2.08
ALO,Alstom SA,21.65,EUR,EURONEXT,-0.6,11570710776.88,USD,71.19,0.0,-35.91,7.98,0.7,5.87,-2.35,22.09,20.67,21.45,1.23,1.01,0.53,1.54,4.56,14.55,1.01,1.07,1.05,2.08
FIBK,"First Interstate BancSystem, Inc.",31.25,USD,NASDAQ,-0.73,3276773453.0,USD,13.17,6.02,-12.12,0.1,16.04,10.5,-1.36,31.39,29.8,32.02,0.81,1.11,0.95,7.2,2.15,26.64,1.03,1.05,1.05,2.08
LMT,Lockheed Martin Corporation,491.88,USD,NYSE,0.44,113819949337.0,USD,27.46,2.68,40.28,-10.08,1.47,16.9,-0.86,497.57,464.22,481.82,0.27,0.45,8.95,62.78,15.96,8.29,1.01,1.07,1.06,2.08
JBTM,JBT Marel Corporation,126.1,USD,NYSE,1.73,6553466621.0,USD,,0.32,46.63,9.41,16.76,-6.31,-9.73,134.51,126.29,137.69,1.18,1.01,3.83,-4.7,4.44,19.87,1.02,1.07,1.0,2.08
ELVN,"Enliven Therapeutics, Inc.",23.42,USD,NASDAQ,-2.29,1387296494.0,USD,,0.0,-64.79,-18.4,17.39,26.94,14.97,21.24,20.17,20.43,0.79,0.69,1.12,-25.26,-28.79,25.93,1.03,1.05,1.16,2.08
NFLX,"Netflix, Inc.",1118.86,USD,NASDAQ,2.74,474097148897.0,USD,46.74,0.0,122.88,48.4,-1.57,-3.8,-4.82,1166.84,1121.78,1195.57,1.58,1.05,30.52,42.86,29.02,43.04,1.04,1.04,1.0,2.08
PLAN,PLAZZA AG Class A,399.0,CHF,SIX,0.0,1029521756.22,USD,14.88,2.26,39.02,22.02,11.45,0.0,0.76,398.1,378.65,397.7,0.18,0.05,2.64,7.56,,33.47,1.03,1.05,1.05,2.08
AIF,Altus Group Limited,57.62,CAD,TSX,1.48,1780782965.61,USD,,1.04,5.71,7.78,12.14,0.0,-1.01,58.59,55.47,59.49,0.79,0.82,1.08,3.2,5.06,19.93,1.02,1.06,1.04,2.08
DIM,Sartorius Stedim Biotech SA,207.2,EUR,EURONEXT,0.19,23327350325.88,USD,76.4,0.33,-36.21,13.47,-0.38,20.33,17.59,201.17,192.33,186.95,0.81,1.45,6.16,6.65,7.84,33.41,1.03,1.05,1.08,2.08
BKV,BKV Corporation,23.59,USD,NYSE,3.74,1998691523.0,USD,,0.0,27.17,30.48,27.65,15.69,3.19,21.77,21.61,22.23,1.69,1.02,0.96,-1.36,1.04,73.82,1.07,1.01,1.09,2.08
AIZ,"Assurant, Inc.",211.72,USD,NYSE,-0.33,10683223885.0,USD,15.33,1.51,70.37,8.83,9.35,13.57,-1.59,213.8,203.8,213.59,0.56,0.72,3.85,13.65,3.11,31.74,1.03,1.05,1.04,2.08
CRC,California Resources Corporation,47.17,USD,NYSE,0.62,3947667339.0,USD,6.44,3.29,249.41,-10.51,31.28,-0.74,-10.39,48.79,46.21,51.11,1.53,1.1,1.5,24.36,16.88,20.04,1.02,1.06,1.02,2.08
GCO,Grupo Catalana Occidente S.A.,49.5,EUR,BME,-0.1,6755399707.14,USD,8.74,2.05,160.53,32.18,0.51,1.33,1.23,49.02,46.66,48.94,0.88,0.17,0.11,11.53,8.05,34.01,1.03,1.05,1.06,2.08
TXNM,"TXNM Energy, Inc.",56.8,USD,NYSE,-0.04,5985525695.0,USD,29.24,2.87,14.29,32.25,6.81,0.26,0.18,56.89,54.49,56.8,0.14,0.22,0.18,6.36,4.16,39.32,1.04,1.04,1.04,2.08
NETC,Netcompany Group A/S,323.6,DKK,OMXCOP,5.61,2327546830.79,USD,62.18,0.0,-39.91,1.76,9.32,34.72,34.61,285.73,276.34,263.37,0.82,0.37,9.82,8.16,13.79,45.81,1.05,1.03,1.17,2.08
TCBI,"Texas Capital Bancshares, Inc.",83.84,USD,NASDAQ,2.07,3826758016.0,USD,13.73,0.0,90.42,8.11,19.91,1.51,-0.15,83.38,79.04,85.01,0.82,1.05,2.81,8.6,1.72,29.53,1.03,1.05,1.06,2.08
VRNS,"Varonis Systems, Inc.",35.23,USD,NASDAQ,0.66,4153522119.0,USD,,0.0,-9.45,-32.25,-18.39,-35.92,-38.54,57.63,49.38,57.68,0.62,0.77,3.73,-22.17,-12.45,-86.56,0.91,1.17,0.71,2.08
ADUS,Addus HomeCare Corporation,116.89,USD,NASDAQ,-0.88,2151622039.0,USD,25.78,0.0,18.78,-6.59,11.26,9.48,-0.09,117.36,110.55,115.34,0.88,0.21,3.2,8.54,11.62,14.15,1.01,1.06,1.06,2.08
SCMN,Swisscom AG,589.5,CHF,SIX,-0.42,38063626505.28,USD,22.93,3.73,26.1,6.79,7.28,3.42,2.34,588.14,553.0,584.46,0.39,0.2,8.56,11.5,8.07,17.49,1.02,1.06,1.07,2.08
BN,Danone SA,76.68,EUR,EURONEXT,-0.75,57224836526.96,USD,26.9,2.8,65.72,16.43,1.08,6.5,3.85,76.11,71.83,74.54,0.44,-0.05,1.13,11.27,10.88,24.01,1.02,1.06,1.07,2.08
TDOC,"Teladoc Health, Inc.",8.63,USD,NYSE,-1.26,1531595496.0,USD,,0.0,-96.0,-7.9,23.64,20.87,11.5,8.69,8.34,8.23,1.92,1.57,0.62,-15.42,-7.04,36.61,1.04,1.04,1.03,2.08
CBOE,"Cboe Global Markets, Inc.",245.64,USD,CBOE,3.73,25691520370.0,USD,28.8,1.06,207.05,16.79,12.2,1.73,0.26,238.99,226.95,238.53,0.41,-0.1,5.92,20.64,,30.71,1.03,1.05,1.08,2.08
CERT,"Certara, Inc.",11.63,USD,NASDAQ,2.38,1868052265.0,USD,235.43,0.0,-61.1,13.13,-10.54,20.02,-4.59,12.37,11.75,11.78,1.45,1.8,0.55,0.76,2.07,22.61,1.02,1.05,0.99,2.08
ASO,"Academy Sports and Outdoors, Inc.",47.89,USD,NASDAQ,2.2,3190691670.0,USD,8.98,1.04,229.59,-6.12,23.71,-4.56,-3.76,50.99,47.95,50.39,1.27,1.35,2.16,18.42,12.43,13.03,1.01,1.06,1.0,2.08
FNB,F.N.B. Corporation,15.72,USD,NYSE,0.77,5645735816.0,USD,11.28,3.05,114.75,6.72,16.44,4.8,-2.0,15.67,14.83,16.06,1.0,1.31,0.41,7.86,2.14,27.97,1.03,1.06,1.06,2.08
LOB,"Live Oak Bancshares, Inc.",31.14,USD,NYSE,-1.49,1424072665.0,USD,20.92,0.39,-14.14,-21.99,14.7,0.23,-11.98,34.18,31.55,35.79,1.23,0.1,1.19,6.31,0.79,-7.07,0.99,1.08,0.99,2.08
VOYA,"Voya Financial, Inc.",74.46,USD,NYSE,1.64,7179268231.0,USD,14.91,2.42,55.58,-8.01,23.54,8.01,0.34,73.93,69.92,75.04,0.98,1.15,1.58,12.29,0.53,23.55,1.02,1.06,1.06,2.08
QGEN,Qiagen N.V.,46.85,USD,NYSE,1.12,10158672552.0,USD,27.42,0.53,-6.95,8.29,7.87,-5.9,4.44,47.71,44.8,46.88,0.64,0.66,0.84,10.81,11.6,10.26,1.01,1.06,1.05,2.08
KTN,Kontron AG,22.68,EUR,XETR,0.44,1695495663.65,USD,10.14,2.65,43.54,41.31,5.0,-19.06,-16.68,25.14,23.86,25.46,0.61,0.53,0.9,21.98,15.91,27.25,1.03,1.05,0.95,2.08
AME,"AMETEK, Inc.",202.11,USD,NYSE,1.91,46526504848.0,USD,31.88,0.6,105.15,12.52,19.0,10.43,8.15,186.24,180.14,186.77,1.12,0.91,4.57,14.63,14.29,41.95,1.04,1.03,1.12,2.08
MUT,Murray Income Trust PLC,925.0,GBX,LSE,-1.07,1190826798.03,USD,37.67,4.32,33.28,11.74,9.75,3.47,3.87,915.9,865.18,901.18,1.18,0.95,9.19,2.4,,24.96,1.02,1.06,1.07,2.08
FFH,Fairfax Financial Holdings Limited,2277.09,CAD,TSX,-0.04,38878747536.73,USD,8.28,0.95,545.01,29.58,3.46,-7.09,-6.6,2367.58,2245.51,2388.97,0.75,0.5,45.63,19.07,6.37,25.95,1.03,1.05,1.01,2.08
ENTG,"Entegris, Inc.",91.57,USD,NASDAQ,4.65,13882012513.0,USD,48.33,0.44,22.08,-14.82,12.65,20.96,-0.4,92.31,87.19,89.96,1.39,2.13,4.83,7.7,6.6,18.8,1.02,1.06,1.05,2.08
DOM,Dometic Group AB,46.7,SEK,OMXSTO,-0.04,1575620665.77,USD,,2.78,-50.84,-19.48,32.82,-4.77,-4.38,49.85,46.35,50.26,1.49,1.65,1.86,-1.96,4.15,8.57,1.01,1.08,1.01,2.08
TEL1L,Telia Lietuva AB,1.8,EUR,OMXVSE,0.0,1209697309.84,USD,12.25,6.13,13.97,12.19,5.59,5.59,4.66,1.77,1.67,1.74,0.65,0.49,0.01,23.14,22.85,23.36,1.02,1.06,1.07,2.08
INCH,Inchcape plc,764.0,GBX,LSE,0.0,3655689542.02,USD,7.27,3.49,55.22,5.52,14.03,9.14,12.68,733.71,696.22,698.76,1.74,0.8,17.38,23.07,21.45,28.7,1.03,1.05,1.1,2.08
RVT,Royce Small-Cap Trust Inc,16.0,USD,NYSE,0.57,1914048000.0,USD,10.25,8.19,24.8,4.44,13.07,6.67,-0.74,16.11,15.27,16.14,1.32,1.01,0.28,9.43,,24.18,1.02,1.06,1.05,2.08
HLI,"Houlihan Lokey, Inc.",179.08,USD,NYSE,-10.14,12520619228.0,USD,28.91,1.31,181.57,4.52,7.69,-4.5,-12.34,194.05,181.05,198.74,0.89,1.02,5.61,20.29,,7.71,1.01,1.07,0.99,2.08
CU,Canadian Utilities Limited Class A,39.28,CAD,TSX,-0.2,7630764128.12,USD,23.93,4.65,24.62,10.49,3.92,1.71,1.32,39.4,37.2,38.63,0.26,0.04,0.45,7.52,5.12,16.12,1.02,1.06,1.06,2.08
WTB,Whitbread PLC,2897.0,GBX,LSE,-2.29,6525423902.32,USD,20.42,3.35,36.33,-3.66,5.0,-4.55,-9.64,3122.62,2875.15,3136.24,1.54,0.95,75.18,7.52,6.95,-3.2,1.0,1.09,1.01,2.08
PCOR,"Procore Technologies, Inc.",73.82,USD,NYSE,2.53,11087232066.0,USD,,0.0,-12.12,21.04,14.0,11.58,1.4,72.75,70.16,71.43,0.9,1.68,2.55,-11.54,-12.57,46.61,1.05,1.04,1.05,2.08
