Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
HLMN,Hillman Solutions Corp.,8.65,USD,NASDAQ,-0.29,1707541915,USD,45.94,0,-13.45,-23.2,6.85,-13.88,-5.41,9.22,8.71,9.36,1.64,1.03,0.3,3.11,5.35,-30.23,0.97,1.06,0.99,2.03
PFG,Principal Financial Group Inc,85.17,USD,NASDAQ,-0.11,18711325473,USD,12.4,3.54,77.44,-2.19,4.46,8.46,7.96,81.64,80.21,81.75,1.03,0.96,1.63,13.74,0.66,10.73,1.01,1.02,1.06,2.03
SB1NO,SPAREBANK 1 SOR-NORGE ASA,176,NOK,OSL,0.23,6538778092,USD,,4.84,29.41,23.77,-3.3,-2.33,0.57,174.78,173.37,175.31,1.04,0.73,3.11,,,18.14,1.02,1.01,1.02,2.03
LUND_B,L E Lundbergforetagen AB Class B,514,SEK,OMXSTO,-0.77,13540105600,USD,17.55,0.89,16.34,-2.93,-1.63,6.55,4.39,510.26,498.23,498.23,1.07,0.79,6.49,6.37,,2,1,1.02,1.03,2.03
DNLM,Dunelm Group plc,1134,GBX,LSE,-0.44,3013638683,USD,14.75,6.98,-7.88,3.47,-4.71,-4.95,1.07,1136.48,1098.88,1120.08,0.8,1.06,27.65,121.78,49.91,-6.18,0.99,1.03,1.03,2.03
PENG,"Penguin Solutions, Inc.",19.74,USD,NASDAQ,-4.91,1043443321,USD,65800,0,31.64,12.99,2.49,-18.36,-9.16,21.91,21.21,24.11,2.19,1.87,0.96,6.17,6.89,-2.88,1,1.03,0.93,2.03
ROCK,"Gibraltar Industries, Inc.",59.9,USD,NASDAQ,-1.75,1769605469,USD,809.46,0,-5.51,-18.72,-2.09,-3.65,-4.39,64.78,61.39,63.65,1.27,1.07,2.5,13.29,13.96,-24.47,0.98,1.06,0.98,2.03
ZEAL,Zealand Pharma A/S,520.8,DKK,OMXCOP,5.17,5447189623,USD,5.6,0,123.52,-37.22,25.25,46.29,6.29,470.66,473.49,467.33,0.94,0.91,28.1,53.44,56.89,34.33,1.03,0.99,1.1,2.03
ELF,"e.l.f. Beauty, Inc.",75.2,USD,NYSE,-3.27,4484684856,USD,53.3,0,246.22,-43.14,-4.51,-37.07,-42.12,111.76,100.36,126.32,1.6,1.84,7.41,8.77,9.35,-84.72,0.92,1.11,0.75,2.03
CCK,"Crown Holdings, Inc.",101.34,USD,NYSE,2.72,11688778894,USD,12.54,1.04,5.41,8.61,2.03,0.16,13.07,97.57,95.56,95.77,0.78,0.78,2.44,34.1,15.48,10.8,1.01,1.02,1.06,2.03
AIT,"Applied Industrial Technologies, Inc.",252.81,USD,NYSE,-1.35,9535465384,USD,24.31,0.68,246.79,-7.7,8.22,-6.35,3.42,255.75,246.46,257.71,0.99,1.09,6.71,22.1,22.07,-5.83,0.99,1.04,1.03,2.03
KEY,KeyCorp,17.83,USD,NYSE,0.17,19486757019,USD,22.01,4.61,14.29,-7.42,8.03,-2.89,2.06,17.57,17.09,18.18,0.77,0.3,0.41,5.82,0.79,-2.28,1,1.03,1.04,2.03
UGI,UGI Corporation,34.79,USD,NYSE,0.61,7477213647,USD,18.34,4.34,-6.43,45.87,-1.25,-2.69,9.82,33.6,34.01,33.3,1.08,0.33,0.59,8.75,8.1,41.94,1.04,0.99,1.02,2.03
FHN,First Horizon Corporation,21.72,USD,NYSE,-0.39,10692337595,USD,13.14,2.75,77.27,9.01,7.18,-2.4,-2.62,21.09,20.77,21.98,0.71,1.21,0.54,9.87,1.82,13.79,1.01,1.02,1.05,2.03
1CO,Covestro AG TEMP,61.3,EUR,XETR,0.49,12588304612,USD,,0,7.07,7.92,1.32,4.07,4.79,60.57,59.48,58.92,0.19,0.07,0.43,-7.19,-3.64,13.32,1.01,1.02,1.03,2.03
BHMG,BH Macro Ltd GBP,396,GBX,LSE,-0.5,1809642619,USD,,0,15.16,7.76,0.33,0.76,-0.63,403.55,393.3,398.43,-0.03,-0.22,4.08,,,8.84,1.01,1.03,1.01,2.03
K,Kellanova,83.32,USD,NYSE,-0.01,28988005895,USD,22.82,2.75,35.64,2.69,1.58,4.08,0.62,83.13,81.36,81.52,0.22,0.05,0.23,32.52,17.56,8.35,1.01,1.02,1.02,2.03
DEME,DEME Group NV,143.6,EUR,EURONEXT,1.41,4155116376,USD,11.13,1.88,34.21,15.81,0.84,10.12,11.49,132.45,132.09,128.58,0.91,0.68,3.21,15.65,12.81,26.77,1.03,1,1.09,2.03
ACT,"Enact Holdings, Inc.",37.76,USD,NASDAQ,0.32,5452384082,USD,8.68,2.1,88.8,8.85,4.89,-1.62,6.04,36.27,35.78,37.07,0.52,0.58,0.78,12.75,14.42,12.12,1.01,1.01,1.06,2.03
WBS,Webster Financial Corporation,57.52,USD,NYSE,-0.08,9277659854,USD,10.71,2.78,46.74,-4.58,8.63,-1.54,1.45,56.46,55.21,58.57,1.12,1.38,1.49,9.8,3.21,2.52,1,1.02,1.04,2.03
RTLL,RTL Group S.A.,33.35,EUR,LUXSE,-1.19,6053898028,USD,14.38,6.3,-14.66,38.1,-1.62,-5.92,-3.75,33.8,34.05,34.7,0.74,0.81,0.42,6.17,8.14,30.55,1.03,0.99,0.98,2.02
KPN,Royal KPN NV,3.96,EUR,EURONEXT,1.1,17645755251,USD,18.62,2.76,53.01,12.11,-1.12,-0.25,-1.76,4.02,3.98,4.06,0.23,0.04,0.07,34.21,13.13,10.73,1.01,1.01,1,2.02
VSVS,Vesuvius Plc,387.8,GBX,LSE,1.25,1228816222,USD,14.07,6.14,-16.96,8.93,6.25,8.26,3.97,373.56,375.1,374.94,1.58,1.7,11.15,6.19,8.26,23.44,1.02,1,1.03,2.02
FFH,Fairfax Financial Holdings Limited,2235.47,CAD,TSX,-0.77,38248214899,USD,7.74,0.96,434.6,19.23,0.38,-5.63,-9.75,2270.03,2255.83,2360.78,0.73,0.72,52.07,18.98,6.25,13.98,1.01,1.01,0.99,2.02
TPG,TPG Inc.,57.74,USD,NASDAQ,-1.48,21831671446,USD,602.77,3.26,74.98,-14.55,12.52,-9.91,5.84,55.85,54.31,57.96,1.51,1.71,2.02,7.19,,-11.95,0.99,1.03,1.06,2.02
ELVN,"Enliven Therapeutics, Inc.",20.5,USD,NASDAQ,1.01,1214624828,USD,,0,-74.3,-25.68,15.65,2.78,-0.12,20.65,20.06,20.2,0.79,0.8,1.35,-25.26,-28.79,-7.25,0.99,1.03,1.02,2.02
PLUS,Plus500 Ltd.,2968,GBX,LSE,0.61,2693204336,USD,10.69,5.95,106.83,27.93,-9.73,-7.19,-7.77,3133.43,3108.17,3139.56,0.69,0.78,68.16,42.26,,11.01,1.01,1.01,0.95,2.02
MDXG,"MiMedx Group, Inc",7.5,USD,NASDAQ,0.2,1110025674,USD,27.45,0,18.97,-0.07,6.16,4.39,16.02,7.19,7.12,7.07,1.7,0.38,0.32,19.44,23.3,10.48,1.01,1.01,1.05,2.02
TROW,"T. Rowe Price Group, Inc.",104.53,USD,NASDAQ,-0.23,22812312828,USD,11.39,4.82,-26.61,-11.54,6.77,-4.49,0.05,103.25,100.2,104.17,1.53,1.09,2.11,19.28,,-9.26,0.99,1.03,1.04,2.02
PCVX,"Vaxcyte, Inc.",45.38,USD,NASDAQ,-1.56,5940526121,USD,,0,22.15,-54.74,46.53,42.61,5.63,43.25,43.84,39.16,1.07,2.55,2.03,-20.83,-25.33,34.41,1.03,0.99,1.04,2.02
GRBK,"Green Brick Partners, Inc.",64.39,USD,NYSE,-0.53,2805156793,USD,8.47,0,187.2,-8.65,4.24,-9.48,3.45,65.48,63.42,68.94,2,0.83,1.97,20.37,21.33,-13.89,0.99,1.03,1.02,2.02
RATO_A,Ratos AB Class A,37.6,SEK,OMXSTO,0,1279532582,USD,14.94,3.59,5.62,5.62,-8.52,2.73,-3.34,38.7,37.96,38.21,1.14,1.23,0.92,6.59,3.28,-0.17,1,1.02,0.99,2.02
CSR,Centerspace,67.32,USD,NYSE,0.9,1114455427,USD,50.85,4.59,-9.03,-10.02,6.96,23.05,15.57,60.74,60.46,59.49,0.77,0.42,2.1,4.3,,19.98,1.02,1,1.11,2.02
BEN,"Franklin Resources, Inc.",22.66,USD,NYSE,-1.67,11807797829,USD,24.88,5.55,7.62,5.42,2.28,-11.88,0.42,22.74,22.19,23.33,1.51,1.01,0.56,3.84,,-4.18,1,1.02,1.02,2.02
CDP,COPT Defense Properties,29.1,USD,NYSE,0.1,6567321486,USD,22.06,4.16,9.89,-8.75,6.32,4.34,4.56,28.42,27.91,29.02,0.94,0.38,0.5,10.01,,1.91,1,1.02,1.04,2.02
AKZA,Akzo Nobel N.V.,59.16,EUR,EURONEXT,1.09,11602648428,USD,180.15,3.38,-32.77,5.42,-1.17,4.6,-0.3,58.91,58.49,59.96,1.01,1,1.05,1.39,11.17,8.84,1.01,1.01,1.01,2.02
AENA,Aena SME SA,23.19,EUR,BME,1.4,39765671359,USD,,3.46,61.49,18.02,-1.24,-9.48,1.71,23.37,23.01,23.41,0.91,0.71,0.5,,,7.3,1.01,1.02,1.01,2.02
BFT,Benefit Systems S.A.,3020,PLN,GPW,-4.13,2823578275,USD,20.66,4.29,368.22,25.83,-10.91,-11.57,-7.08,3187.38,3144.37,3189.4,0.89,0.45,83.11,30.91,19.93,3.35,1,1.01,0.96,2.02
FCX,"Freeport-McMoRan, Inc.",40.96,USD,NYSE,-2.04,58808542278,USD,28.79,1.44,98.62,-6.39,7.52,-4.09,-1.46,41.03,40.23,41.76,1.63,1.75,1.47,11.33,13.16,-2.95,1,1.02,1.02,2.02
SCI,Service Corporation International,80.43,USD,NYSE,0.25,11274787736,USD,21.69,1.57,60.41,-6.29,4.31,-0.27,-0.83,81.46,79.41,81.3,0.94,0.45,1.6,33.48,5.76,-2.26,1,1.03,1.01,2.02
AZO,"AutoZone, Inc.",3849.79,USD,NYSE,1.61,64032254320,USD,26.57,0,230.66,21.29,2.38,-3.89,-5.99,3800.03,3791.4,4019.82,0.37,0.21,92.38,,39.46,19.78,1.02,1,1.02,2.02
WMG,Warner Music Group Corp.,30.35,USD,NASDAQ,-1.27,15820440166,USD,53.7,2.37,2.99,-7.86,10.36,-6.27,-6.18,31.59,31,32.59,1.29,0.84,0.76,54.66,19.7,-3.77,1,1.02,0.98,2.02
APLS,"Apellis Pharmaceuticals, Inc.",20.18,USD,NASDAQ,0.8,2553278900,USD,67.97,0,-48.76,-31.36,23.43,-27.46,-14.92,23.8,22.57,24.06,0.69,1.14,1.37,14.1,10.79,-35.4,0.96,1.05,0.89,2.02
ANOD_B,Addnode Group AB Class B,103.2,SEK,OMXSTO,-1.71,1511228561,USD,36.43,1.1,75.66,-0.77,7.5,-5.67,-8.02,108.9,106.37,109.57,1.36,0.45,3.19,15.42,13.55,1.06,1,1.02,0.97,2.02
KTN,Kontron AG,23.72,EUR,XETR,1.8,1745534409,USD,10.78,2.58,25.17,37.43,2.95,-6.83,-5.87,23.57,24,25.15,0.61,0.55,0.88,21.05,15.28,33.54,1.03,0.98,0.99,2.02
ZUGER,Zuger Kantonalbank AG,8800,CHF,SIX,-0.45,3186946984,USD,18.98,2.49,39.24,7.58,1.38,1.15,0.69,8776.19,8685.5,8747.6,0.04,0.22,83.22,8.75,0.79,10.11,1.01,1.01,1.01,2.02
LAMR,Lamar Advertising Company Class A,128.41,USD,NASDAQ,0.25,12973414352,USD,30.2,4.72,65.22,-0.64,9.05,3.56,8.47,121.1,120.51,122.5,1.39,0.92,2.81,38.63,,11.97,1.01,1,1.07,2.02
BRX,"Brixmor Property Group, Inc.",26.56,USD,NYSE,-0.11,8139199209,USD,24.59,4.32,66,-8.03,1.45,0.64,-0.49,26.95,26.35,27.22,1.31,0.74,0.5,11.36,,-5.94,0.99,1.02,1.01,2.02
AB,AllianceBernstein Holding L.P.,39.74,USD,NYSE,0.03,3616071693,USD,13.09,8.51,23.57,9.84,-2.72,-2.95,2.58,39.66,39.12,38.89,0.85,0.71,0.61,19.77,,4.17,1,1.01,1.02,2.02
EIX,Edison International,59.01,USD,NYSE,0.43,22706283074,USD,7.73,5.63,-9.23,-29.07,1.94,4.89,9.87,56.92,54.69,55.75,0.85,0.52,1.24,19.13,5.41,-22.25,0.98,1.04,1.08,2.02
WOR,"Worthington Enterprises, Inc.",55.39,USD,NYSE,0.4,2750947268,USD,25.92,1.27,68.29,32.51,-6.5,-14.92,0.71,56.02,55.26,57.61,1.29,0.7,1.22,11.5,4.24,11.1,1.01,1.01,1,2.02
ARI,"Apollo Commercial Real Estate Finance, Inc.",9.92,USD,NYSE,0.33,1374154550,USD,11.2,10.11,-7.44,8.44,0.02,-2.05,0.43,10,9.83,10.23,1.64,0.72,0.19,7.26,,6.41,1.01,1.02,1.01,2.02
RO,Roche Holding Ltd,302.2,CHF,SIX,0.2,2.91277E+11,USD,25.73,3.22,-4.31,6.78,9.97,14.73,0.87,285.3,287.16,285.86,0.86,1.51,6.12,32.73,27.15,31.49,1.03,0.99,1.05,2.02
O,Realty Income Corporation,57.18,USD,NYSE,0.43,52370235295,USD,53.44,5.63,-9.03,-0.47,3.02,-1.44,-2.65,58.36,57.34,59.1,0.77,0.21,0.84,2.48,,1.11,1,1.02,1,2.02
ALX,"Alexander's, Inc.",219.14,USD,NYSE,-0.77,1127945087,USD,30.68,8.15,-22.18,-2.69,-0.83,-2,-5.7,228.61,222.5,233.5,0.83,0.59,7.49,22.99,,-5.52,0.99,1.03,0.98,2.02
LEN,Lennar Corporation,123.12,USD,NYSE,-0.81,31160332505,USD,12.16,1.61,62.23,-27.2,11.75,-9.47,3.98,124.53,118.7,126.81,1.36,0.64,3.19,10.63,10.37,-24.92,0.98,1.05,1.04,2.02
HTO,Hellenic Telecommunications Organization SA,16.4,EUR,ATHEX,-3.02,7878458850,USD,14.94,4.38,36.1,8.54,-4.04,1.23,3.4,16.16,15.93,16.24,0.58,0.35,0.33,24.32,25.58,5.73,1.01,1.01,1.03,2.02
YACHT,Ferretti S.p.A.,2.71,EUR,MIL,0.37,1060947758,USD,10.49,3.7,-9.53,-2.9,-2.37,-0.51,-5.89,2.79,2.73,2.76,1.16,0.78,0.07,9.98,10.74,-5.79,0.99,1.02,1,2.02
JWEL,"Jamieson Wellness, Inc.",34.92,CAD,TSX,-0.8,1051793913,USD,24.16,2.44,-8.78,-1.33,3.62,-2.62,0.95,34.63,33.9,35.61,0.69,0.68,0.67,13.44,10.35,-0.33,1,1.02,1.03,2.02
III,3i Group plc,3360,GBX,LSE,-17.42,52651471350,USD,6.46,1.79,202.57,-0.74,-17.57,-18.03,-21.82,4286.19,4063.68,4161.08,1.3,1.02,150.01,22.5,,-36.33,0.96,1.05,0.83,2.02
RDN,Radian Group Inc.,35.4,USD,NYSE,0,4796312911,USD,8.84,2.85,83.9,1.93,3.51,0.4,6.56,34.14,33.81,34.78,0.8,0.7,0.79,12.56,11.94,5.83,1.01,1.01,1.05,2.02
WMB,"Williams Companies, Inc. (The)",59.9,USD,NYSE,-0.88,73151010807,USD,30.99,3.27,190.35,5.01,1.84,3.69,-3.48,59.47,58.84,60.6,0.65,0.44,1.48,19,7.97,10.54,1.01,1.01,1.02,2.02
FABG,Fabege AB,82.25,SEK,OMXSTO,0.24,2720484773,USD,90.46,2.38,-38.62,-2.14,-0.36,-2.32,3.39,83.97,82,80.96,1.12,0.44,1.72,0.76,,-4.82,1,1.02,1,2.02
CHG,CHAPTERS Group AG,36.1,EUR,XETR,-1.9,1017054287,USD,,0,792.31,52.97,-2.96,-11.74,0,37.02,37.72,37.45,0.84,0.25,1.63,-12.43,-8.65,38.27,1.04,0.98,0.96,2.02
ATRLJ_B,Atrium Ljungberg AB Class B,33.43,SEK,OMXSTO,0.42,2243155193,USD,19.61,2.16,-5.14,-21.16,2.11,4.66,-0.9,34.41,33.19,32.81,1.1,0.43,0.77,3.84,,-14.38,0.99,1.04,1.01,2.02
SSNC,"SS&C Technologies Holdings, Inc.",84.92,USD,NASDAQ,-0.39,20722807214,USD,25.28,1.2,30.23,14.34,7.24,-3.5,5.48,83.73,83.36,85.83,1.24,0.76,1.72,12.4,9.87,18.08,1.02,1,1.02,2.02
ZUGN,Zug Estates Holding AG Class B,2150,CHF,SIX,0,1374024131,USD,11.6,2.19,8.04,13.16,1.42,1.9,0.47,2130.48,2125.55,2129,0.4,0.11,29.72,9.14,,16.47,1.02,1,1.01,2.02
GIL,DMG MORI Aktiengesellschaft,46.6,EUR,XETR,-0.21,4266710139,USD,29.19,2.21,14.36,3.56,2.19,0.87,0.65,46.62,46.13,46.49,0.02,0.04,0.24,8.88,11.82,6.61,1.01,1.01,1.01,2.02
IFX,Infineon Technologies AG,35.88,EUR,XETR,-0.94,54646440383,USD,46.74,0.97,35.49,17.08,6.78,-2.67,11.62,34.14,34.05,33.4,1.72,1.51,1.19,,,21.19,1.02,1,1.05,2.02
74SW,74Software,35.3,EUR,EURONEXT,1.15,1177448371,USD,20.99,0,103.97,27.9,-4.85,-7.83,-5.36,35.54,35.45,36.63,0.5,0.55,0.69,9.71,13.31,15.21,1.02,1,1,2.02
RRX,Regal Rexnord Corporation,141.03,USD,NYSE,2.21,9362935057,USD,36.48,1.01,21.34,-17.54,0.74,-5.2,3.52,141.28,136.21,142.45,1.17,1.46,5.72,3.89,5.33,-22,0.98,1.04,1.04,2.02
MVV1,MVV Energie AG,31,EUR,XETR,0.98,2345413857,USD,13.35,4.07,22.05,3.33,4.38,1.31,1.97,30.86,30.44,30.56,-0.01,0.16,0.51,7.01,6.08,9.02,1.01,1.01,1.02,2.02
HUM,Humana Inc.,242.54,USD,NYSE,0.86,29171631558,USD,22.73,1.47,-44.2,-13.06,5.57,-15.55,-8.86,272.84,261.21,272.57,0.43,0.82,10.33,7.15,9.16,-23.03,0.98,1.04,0.93,2.02
ALE,Allegro.eu S.A.,34.6,PLN,GPW,-0.57,10051227736,USD,32.39,0,-56.72,1.15,2.52,-8.34,3.64,34.39,33.55,34.64,0.8,1.15,0.73,11.02,11.21,-4.67,1,1.03,1.03,2.02
NHI,"National Health Investors, Inc.",76.78,USD,NYSE,0.85,3627195668,USD,24.2,4.75,12.42,-5.2,2.83,3.51,5.76,75.45,73.72,76.69,0.76,0.29,1.66,10.87,,1.14,1,1.02,1.04,2.02
NP3,NP3 Fastigheter AB,250,SEK,OMXSTO,-0.79,1635635086,USD,,1.75,121.24,-4.21,-4.4,-3.29,-2.72,261.5,254.19,255.44,1.56,0.54,5.93,12.28,,-11.9,0.99,1.03,0.98,2.02
ELME,Elme Communities,16.82,USD,NYSE,1.29,1464356977,USD,,4.33,-27.42,-3.19,3.35,0.87,0.33,16.66,16.4,16.78,0.98,0.61,0.18,-13.43,,1.02,1,1.02,1.03,2.02
SVS,Savills plc,973,GBX,LSE,-1.62,1762797715,USD,25.7,3.08,-0.71,-4.98,-2.51,5.76,-0.21,999.86,974.41,973.92,1.85,1.37,22.04,7.72,9.4,-1.72,1,1.03,1,2.02
SPOL,Sparebank 1 Ostlandet,176.9,NOK,OSL,0.36,2373922412,USD,10.29,5.84,95.04,16.38,-0.73,-5.62,-4.63,180.39,179.24,184.03,0.7,0.62,3.19,10.27,1.82,10.03,1.01,1.01,0.99,2.02
LB,LandBridge Company LLC,73.77,USD,NYSE,-9.5,5647093629,USD,191.26,0.49,288.26,2.93,-10.03,40.75,47.07,63.16,64.25,57.39,0.17,1.55,4.32,6.59,8.71,33.66,1.03,0.98,1.15,2.02
SSD,"Simpson Manufacturing Company, Inc.",167.85,USD,NYSE,-0.05,6958939291,USD,20.42,0.68,79.75,-9.74,2.72,-12.48,1.84,173.68,167.22,176.08,1.27,0.8,4.32,17.82,17.32,-19.51,0.98,1.04,1,2.02
AED,Aedifica SA,66.8,EUR,EURONEXT,0.45,3665423155,USD,13.93,4.98,-29.15,15.27,5.11,2.3,8.53,63.87,63.82,62.82,1.15,0.38,1.08,6.32,,22.68,1.02,1,1.05,2.02
LMP,LondonMetric Property Plc,193.6,GBX,LSE,-0.41,5955717064,USD,11.35,6.17,-15.09,2.76,0,1.36,4.48,193.05,189.32,186.06,1.12,0.72,2.72,8.66,,4.12,1,1.02,1.02,2.02
SBRA,"Sabra Health Care REIT, Inc.",18.69,USD,NASDAQ,-1.01,4707721568,USD,25.7,6.36,10.15,-4.74,6.74,2.81,6.19,18.25,17.92,18.39,0.81,0.05,0.46,6.29,,4.8,1,1.02,1.04,2.02
PMZ.UN,Primaris Real Estate Investment Trust,15.12,CAD,TSX,-0.59,1285915793,USD,12.76,5.63,3.56,-4.67,0.73,0.33,2.16,15.35,15,15.28,1.04,0.69,0.27,6.52,,-3.6,1,1.02,1.01,2.02
GATX,GATX Corporation,156.69,USD,NYSE,-0.34,5593832967,USD,18.31,1.53,93.68,2.15,4.36,-0.75,-7.63,159.85,158.26,167.21,1.21,0.75,3.83,11.93,4.2,5.77,1.01,1.01,0.99,2.02
CARL_A,Carlsberg AS Class A,974,DKK,OMXCOP,0.62,16961455993,USD,18.96,2.79,-0.61,2.1,-2.21,10.18,2.96,954.19,944.83,937.9,0.55,0.2,16.39,28.62,13.72,10.07,1.01,1.01,1.03,2.02
PSPN,PSP Swiss Property AG,140.2,CHF,SIX,1.15,7966319787,USD,15.74,2.81,21.49,16.06,-1.96,2.34,2.71,139.72,138.74,137.03,0.53,0.13,1.93,7.59,,16.44,1.02,1.01,1.01,2.02
VEON,VEON Ltd. Sponsored ADR,48.2,USD,NASDAQ,1.84,3273049356,USD,3.39,0,32.97,44.53,-12.24,-16.91,-2.03,48.97,48.66,51.12,1.57,1.13,2.49,89.94,21.75,15.38,1.02,1.01,0.99,2.02
TCL.A,Transcontinental Inc. Class A,19.84,CAD,TSX,0.51,1176063301,USD,9.47,4.56,19.16,16.16,-3.64,1.33,3.87,19.42,19.34,19.6,0.96,0.98,0.31,9.36,9.51,13.84,1.01,1,1.03,2.02
LMT,Lockheed Martin Corporation,458.05,USD,NYSE,0.22,1.05992E+11,USD,25.57,2.89,21.16,-18.79,-1.75,4.62,-8.62,480.08,463.24,484.29,0.24,0.34,8.72,62.78,15.96,-15.92,0.98,1.04,0.99,2.02
MAT,"Mattel, Inc.",19.68,USD,NASDAQ,0.38,6115455214,USD,14.74,0,41.04,3.72,-1.87,7.22,15.74,18.8,18.61,18.09,0.76,1.02,0.56,18.9,11.97,9.07,1.01,1.01,1.06,2.02
PAY,"Paymentus Holdings, Inc.",36.75,USD,NYSE,-0.08,4609497488,USD,79.77,0,27.78,14.45,-5.84,-1.92,29.54,32.45,32.15,32.47,1.5,0.86,1.43,11.81,12.78,6.69,1.01,1.01,1.14,2.02
FPF,First Trust Intermediate Duration Preferred & Income Fund,18.9,USD,NYSE,-0.47,1155499722,USD,12.41,8.69,-15.78,0.75,4.54,-0.42,1.72,18.89,18.55,19.06,0.84,0.47,0.16,8.18,,4.86,1,1.02,1.02,2.02
GNL,Global Net Lease Inc,7.94,USD,NYSE,1.73,1710009124,USD,,10.83,-53.16,4.68,-0.69,5.94,5.24,7.73,7.64,7.92,1.18,0.19,0.18,-12.53,,9.94,1.01,1.01,1.04,2.02
CLBT,Cellebrite DI Ltd.,19.64,USD,NASDAQ,23.01,4704389451,USD,,0,102.53,5.05,14.41,28.31,1.89,17.26,17.68,17.79,1.28,0.56,0.82,-81.98,16.1,47.78,1.05,0.98,1.11,2.02
ADM,Admiral Group plc,3150,GBX,LSE,-2.11,12944061299,USD,11.67,7.33,9.26,27.17,-3.96,-12.94,-5.69,3256.76,3219.83,3286.12,0.25,0.11,64.13,65.36,14.36,10.27,1.01,1.01,0.98,2.02
PSN,Persimmon Plc,1274,GBX,LSE,3.33,5186009705,USD,16.07,4.87,-52.99,0.2,-6.94,14.98,9.12,1221.43,1210.97,1166.82,1.68,1.41,30.18,7.44,10.16,8.24,1.01,1.01,1.05,2.02
CATE,Catena AB,453.4,SEK,OMXSTO,0.35,2874331155,USD,17,1.99,13.35,-8.96,1.16,0.31,0.53,462.1,449.76,444.12,1.08,0.43,8.71,6.98,,-7.49,0.99,1.03,1.01,2.02
GPC,Genuine Parts Company,128.5,USD,NYSE,1.1,17875699568,USD,22.14,3.22,27.63,4.99,0.68,-7.25,-2.14,128.99,126.72,133.96,0.76,0.61,2.59,17.05,12.77,-1.57,1,1.02,1.01,2.02
KO,Coca-Cola Company (The),71.46,USD,NYSE,-0.07,3.07393E+11,USD,23.66,2.82,31.12,13.34,-0.56,2.47,6.86,69.64,69.55,67.94,0.42,0.2,1.03,45.12,18.42,15.25,1.02,1,1.03,2.02
BGN,Banca Generali S.p.A.,53.2,EUR,MIL,-0.75,7079556826,USD,14.91,5.13,94.87,27.21,-5.67,5.77,10.88,49.64,49.85,48.94,0.78,0.99,1.14,31.25,18.88,27.3,1.03,1,1.07,2.02
FITB,Fifth Third Bancorp,43.22,USD,NASDAQ,0.03,28572233575,USD,12.93,3.49,61.95,-9,9.43,-0.15,2.36,42.18,41.21,43.62,1,1.2,0.9,11.52,3.03,0.28,1,1.02,1.05,2.02
CRC,California Resources Corporation,49.14,USD,NYSE,3,4113604128,USD,11.42,3.25,246.54,-16.44,13.75,0.39,0.92,47.17,45.95,50.61,1.53,1.03,1.57,11.06,12.42,-2.3,1,1.03,1.07,2.02
USPH,"U.S. Physical Therapy, Inc.",71.52,USD,NYSE,-1.39,1087398553,USD,30.09,2.47,-35.8,-22.88,-8.9,-16.35,-18.81,84.72,79.43,84.55,1.47,1.31,4.07,7.3,7.67,-48.14,0.95,1.07,0.9,2.02
AZZ,AZZ Inc.,97.58,USD,NYSE,-3.4,2932970047,USD,9.39,0.73,145.11,13.69,6.35,-13.99,-1.95,99.96,98.14,105.91,1.29,1.22,2.94,27.28,12.14,6.06,1.01,1.02,0.99,2.02
MRC,Mercantile Investment Trust PLC,246.5,GBX,LSE,-1.2,2285725546,USD,93.37,3.21,6.63,3.79,-2.66,-2.2,-1.99,250.64,245.18,249.9,1.55,1.42,3.69,0.86,,-1.07,1,1.02,1.01,2.02
SXT,Sensient Technologies Corporation,95.85,USD,NYSE,1.1,4071894693,USD,29.32,1.73,29.79,21.13,1.74,-17.21,3.14,94.18,93.08,97.06,0.6,0.58,3.25,12.31,11.21,5.66,1.01,1.01,1.03,2.02
COA,Coats Group plc,80.8,GBX,LSE,-0.62,2045216640,USD,16.59,2.94,24.31,-13.4,1.38,7.16,-2.18,81.38,79.5,81.44,1.75,1.57,2.02,18.19,21.11,-4.86,1,1.02,1.02,2.02
SLAB,"Silicon Laboratories, Inc.",126.2,USD,NASDAQ,-0.59,4146040879,USD,,0,11.26,19.83,-3.81,-5.16,0.85,131.73,129.89,132.68,1.54,1.6,5.07,-8,-8.57,10.86,1.01,1.01,0.97,2.02
VALMT,Valmet Corp,28.56,EUR,OMXHEX,0.04,6093988452,USD,19.27,4.73,30.59,24.34,-3.15,-6.21,5.04,27.98,27.82,28.69,1.36,1.51,0.64,11.07,12,14.98,1.01,1.01,1.03,2.02
HWDN,Howden Joinery Group PLC,821,GBX,LSE,-1.2,5863696627,USD,17.72,2.56,27.64,0.74,-2.09,-6.28,1.05,844.05,819.24,837.4,1.5,1.47,17.79,24.46,20.49,-7.63,0.99,1.03,1,2.02
