Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
NVST,Envista Holdings Corporation,20.2,USD,NYSE,-0.74,3356870744.99,USD,64.45,0.0,-16.74,4.02,19.53,4.55,-4.94,20.84,19.14,20.68,1.0,0.96,0.57,1.76,3.83,28.1,1.03,1.09,1.06,2.12
PENN,"PENN Entertainment, Inc.",19.74,USD,NASDAQ,-0.33,2881402938.89,USD,,0.0,-72.22,2.04,23.5,10.93,-1.96,19.64,18.06,18.89,1.41,1.35,0.54,-2.5,1.78,36.47,1.04,1.09,1.09,2.12
RDWR,Radware Ltd.,27.35,USD,NASDAQ,1.67,1167476712.42,USD,85.1,0.0,11.09,23.87,27.15,-7.1,6.3,26.08,24.17,26.01,1.0,1.09,0.68,4.46,1.3,43.92,1.04,1.08,1.13,2.12
FSV,FirstService Corp,265.15,CAD,TSX,0.35,8624908852.29,USD,61.62,0.56,52.53,8.69,10.17,12.07,-4.19,276.46,253.44,272.35,0.82,0.85,4.3,12.28,,30.92,1.03,1.09,1.05,2.12
NYT,New York Times Company (The),57.95,USD,NYSE,-0.41,9435350697.87,USD,29.83,1.07,37.68,4.49,16.39,3.19,-3.32,58.48,53.52,57.42,1.15,0.58,0.97,17.13,18.72,24.07,1.02,1.09,1.08,2.12
KTY,Grupa Kety SA,917.0,PLN,GPW,-0.54,2479691117.18,USD,16.82,6.02,97.84,11.97,9.69,2.52,-1.03,917.4,836.84,909.4,0.7,0.88,20.52,31.26,28.75,24.17,1.02,1.1,1.1,2.12
EBC,"Eastern Bankshares, Inc.",18.2,USD,NASDAQ,-0.76,3848890687.56,USD,,2.62,48.57,11.79,12.28,19.74,6.93,17.59,16.38,16.61,0.95,1.07,0.39,-1.89,-0.18,43.81,1.04,1.07,1.11,2.12
LPP,LPP S.A.,17660.0,PLN,GPW,-0.56,9024614205.64,USD,17.93,3.69,161.05,13.42,-1.83,20.14,2.97,17756.43,16330.7,17060.7,1.58,0.89,449.7,39.83,27.3,31.72,1.03,1.09,1.08,2.12
ELE,Endesa S.A.,26.8,EUR,BME,0.07,33172284304.44,USD,13.31,3.99,16.93,36.49,8.68,-1.11,2.76,26.24,24.48,26.08,0.48,0.55,0.33,26.86,12.8,44.06,1.04,1.07,1.09,2.12
BRC,Brady Corporation,77.52,USD,NYSE,0.05,3650761803.02,USD,19.69,1.24,95.91,1.65,9.68,14.25,-0.36,79.32,72.28,75.15,0.83,0.61,1.7,16.76,17.87,25.58,1.03,1.1,1.07,2.12
IRE,Iren S.p.A.,2.59,EUR,MIL,0.15,3882265668.83,USD,10.83,4.96,17.09,27.59,9.37,-1.52,-0.77,2.57,2.37,2.57,0.7,0.34,0.04,9.99,6.14,35.44,1.04,1.08,1.09,2.12
FBP,First BanCorp. New,22.12,USD,NYSE,-0.98,3549588351.05,USD,11.77,3.13,323.75,4.59,16.85,6.5,-0.45,22.0,20.17,21.57,0.96,1.18,0.42,18.38,3.79,27.94,1.03,1.09,1.1,2.12
KGH,KGHM Polska Miedz S.A.,158.2,PLN,GPW,4.08,8323520000.0,USD,13.33,0.99,34.47,-2.94,23.35,23.4,22.73,138.77,128.71,134.81,0.99,1.28,4.22,7.74,7.26,43.81,1.04,1.08,1.23,2.12
COFB,Cofinimmo SA,72.65,EUR,EURONEXT,0.55,3217169160.58,USD,,6.01,-42.43,8.11,20.08,-6.26,-4.72,74.02,67.44,75.35,1.04,1.15,1.16,3.87,,21.93,1.02,1.1,1.08,2.12
WBD,Webuild SpA,3.52,EUR,MIL,-0.51,4148557065.18,USD,14.09,2.29,252.2,37.26,13.03,-1.78,-9.46,3.63,3.4,3.84,1.27,1.25,0.09,15.86,0.9,48.5,1.05,1.07,1.04,2.12
CSQ,Calamos Strategic Total Return Fund,19.25,USD,NASDAQ,0.52,3071085500.0,USD,11.09,6.42,44.74,11.53,19.12,6.53,3.11,19.02,17.6,18.65,1.32,1.16,0.2,10.74,,37.18,1.04,1.08,1.09,2.12
STEL,"Stellar Bancorp, Inc.",30.41,USD,NYSE,-0.16,1561633913.78,USD,14.29,1.81,88.06,17.23,11.97,9.07,-2.09,30.89,28.47,30.43,0.8,0.95,0.66,7.12,3.01,38.27,1.04,1.09,1.07,2.12
NVAX,"Novavax, Inc.",8.55,USD,NASDAQ,0.0,1388705105.0,USD,3.79,0.0,-92.07,-30.6,44.92,36.15,13.17,8.19,7.63,8.0,2.68,1.16,0.4,,45.56,50.46,1.05,1.07,1.12,2.12
SSD,"Simpson Manufacturing Company, Inc.",170.17,USD,NYSE,-0.6,7082102892.02,USD,21.67,0.66,75.02,-11.41,9.68,10.34,-11.76,185.23,166.82,183.54,1.3,0.82,4.03,17.88,17.84,8.61,1.01,1.11,1.02,2.12
CET,Central Securities Corp,51.7,USD,AMEX,0.17,1492968919.0,USD,6.99,4.46,78.03,12.86,15.92,7.73,3.56,50.71,47.01,49.75,0.77,0.86,0.6,13.55,,36.51,1.04,1.08,1.1,2.12
TURSG,Turkiye Sigorta A.S.,9.29,TRY,BIST,0.32,2189990054.13,USD,5.38,2.16,1328.23,51.18,2.77,10.73,-3.63,9.2,8.75,9.6,1.19,0.68,0.31,56.12,31.97,64.67,1.06,1.05,1.06,2.12
STC,Stewart Information Services Corporation,73.43,USD,NYSE,-1.2,2055931588.0,USD,23.64,2.69,67.38,-0.45,3.32,13.63,0.49,73.86,67.22,70.47,0.95,0.77,1.84,6.27,6.87,16.51,1.02,1.1,1.09,2.12
SAMPO,Sampo Oyj,9.77,EUR,OMXHEX,0.54,30605923145.43,USD,21.92,3.5,44.93,16.12,10.6,6.73,-0.33,9.71,8.91,9.7,0.55,0.55,0.11,17.41,,33.45,1.03,1.09,1.1,2.12
HST,"Host Hotels & Resorts, Inc.",17.44,USD,NASDAQ,-0.63,12066376435.0,USD,18.46,0.0,62.38,-5.32,22.0,13.54,0.87,17.44,16.05,16.68,1.38,0.92,0.33,9.8,,30.22,1.03,1.09,1.09,2.12
ENB,Enbridge Inc.,68.94,CAD,TSX,-0.22,107972108562.05,USD,24.24,5.42,71.79,25.35,8.28,12.67,4.58,67.69,63.11,65.65,-0.53,-0.38,0.76,9.99,5.9,46.29,1.05,1.07,1.09,2.12
WEIR,Weir Group PLC,2656.0,GBX,LSE,-1.85,9338748266.83,USD,22.39,1.48,118.33,20.84,16.29,6.5,6.5,2591.43,2403.31,2555.28,1.55,1.35,50.23,17.68,14.67,43.62,1.04,1.08,1.11,2.12
USB,U.S. Bancorp,48.98,USD,NYSE,-0.92,76229938243.5,USD,11.72,4.05,38.18,7.61,18.69,8.93,0.54,49.19,45.47,47.4,1.07,1.29,0.85,11.64,1.54,35.23,1.04,1.08,1.08,2.12
SPG,"Simon Property Group, Inc.",185.22,USD,NYSE,-0.09,60527005974.0,USD,26.22,4.5,188.73,10.63,11.7,15.52,2.9,181.9,168.82,174.75,1.53,1.01,2.8,79.83,,37.84,1.04,1.08,1.1,2.12
HUBB,Hubbell Inc,424.48,USD,NYSE,-0.18,22556604544.66,USD,27.56,1.24,209.86,-1.01,30.25,4.69,-4.02,434.81,399.35,433.51,0.98,1.29,9.95,25.34,21.2,33.93,1.03,1.09,1.06,2.12
DAE,Daetwyler Holding AG,138.8,CHF,SIX,-0.29,2963916001.25,USD,77.62,2.3,-31.96,-18.93,19.24,16.05,2.06,142.29,129.12,140.43,1.43,0.52,3.54,8.55,10.17,16.37,1.02,1.1,1.07,2.12
LOW,"Lowe's Companies, Inc.",254.35,USD,NYSE,-1.08,142645808097.82,USD,20.9,1.81,56.06,-5.0,9.57,15.87,-1.33,264.41,239.43,251.43,0.87,0.73,4.31,,39.45,20.43,1.02,1.1,1.06,2.12
GPP,Grupa Pracuj spolka akcyjna,64.9,PLN,GPW,1.09,1211089495.37,USD,20.01,3.27,-12.3,20.63,10.37,2.04,-2.84,66.41,61.23,66.46,0.66,1.01,2.33,61.39,53.43,33.05,1.03,1.08,1.06,2.12
TDS,"Telephone and Data Systems, Inc.",37.43,USD,NYSE,-0.21,4042439819.39,USD,,0.43,98.88,57.4,-3.28,5.29,-6.19,38.54,36.36,38.71,1.15,0.43,0.98,-0.81,0.86,59.41,1.06,1.06,1.03,2.12
NVGS,Navigator Holdings Ltd.,15.6,USD,NYSE,-2.59,1080827247.54,USD,12.38,1.25,91.94,-4.91,19.21,10.28,-3.25,16.41,15.01,16.17,0.67,1.09,0.36,7.39,6.22,24.59,1.02,1.09,1.04,2.12
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting,43.43,USD,NYSE,-1.65,1789450718.56,USD,8.73,4.12,97.68,16.78,12.95,-1.45,-3.68,44.75,41.04,44.88,0.64,0.66,0.82,21.21,5.71,28.28,1.03,1.09,1.06,2.12
WMG,Warner Music Group Corp.,33.29,USD,NASDAQ,-0.03,17352963590.46,USD,58.9,2.19,19.06,6.36,6.73,22.21,-0.27,33.39,30.8,32.33,1.3,0.78,0.59,54.66,19.7,35.3,1.04,1.08,1.08,2.12
ARI,"Apollo Commercial Real Estate Finance, Inc.",10.15,USD,NYSE,-0.88,1422784812.0,USD,,9.77,12.9,6.39,6.62,5.29,-3.15,10.65,9.65,10.27,1.62,0.71,0.17,-0.35,,18.3,1.02,1.1,1.05,2.12
AIT,"Applied Industrial Technologies, Inc.",261.41,USD,NYSE,-0.01,9868507436.58,USD,25.81,0.67,376.24,16.94,15.89,12.58,-1.63,263.13,245.93,265.18,0.99,1.24,5.62,22.24,21.52,45.41,1.05,1.07,1.06,2.12
VALMT,Valmet Corp,28.54,EUR,OMXHEX,-1.25,6226541750.45,USD,20.61,4.67,33.99,-4.8,15.87,8.64,-4.2,30.08,27.24,30.33,1.46,1.52,0.6,10.62,12.11,19.71,1.02,1.1,1.05,2.12
MTAL,MAC Copper Limited,12.2,USD,NYSE,0.0,1006973475.0,USD,,0.0,25.13,-12.04,29.1,1.16,0.41,12.19,11.04,12.13,0.33,1.22,0.03,-12.26,5.6,18.22,1.02,1.1,1.11,2.12
SNN,S.N. Nuclearelectrica S.A.,45.6,RON,BVB,-0.44,3176411786.5,USD,8.15,5.9,173.05,7.04,13.72,9.88,-2.25,46.04,42.4,46.15,0.79,0.91,0.61,,13.08,30.64,1.03,1.09,1.08,2.12
BKNG,Booking Holdings Inc. Common Stock,5554.78,USD,NASDAQ,0.12,180029783258.06,USD,38.63,0.66,230.12,30.12,20.12,-3.24,-1.41,5523.71,5163.69,5552.55,1.39,1.0,109.82,,74.38,47.0,1.05,1.07,1.08,2.12
TBORG,Turk Tuborg Bira ve Malt Sanayii A.S.,172.3,TRY,BIST,-0.92,1326390878.83,USD,11.41,4.59,783.59,30.04,3.17,0.82,-3.74,175.82,161.83,174.51,0.31,0.84,5.95,26.55,38.39,34.03,1.03,1.09,1.06,2.12
AIF,Altus Group Limited,58.94,CAD,TSX,1.12,1806367915.69,USD,,1.03,10.67,6.8,15.56,11.39,-4.11,59.92,55.15,58.81,0.79,0.67,1.13,3.2,5.06,33.74,1.03,1.09,1.07,2.12
ENAV,ENAV S.p.A.,4.24,EUR,MIL,-0.75,2706557606.56,USD,20.9,6.32,25.06,5.68,13.18,8.44,0.14,4.3,3.92,4.21,0.71,0.45,0.07,9.96,6.47,27.3,1.03,1.09,1.08,2.12
FLUT,Flutter Entertainment plc,281.37,USD,NYSE,0.43,49549136584.45,USD,138.59,0.0,75.04,15.22,25.26,-0.23,-8.69,286.96,266.2,293.95,1.15,1.26,5.89,3.64,5.39,40.25,1.04,1.08,1.06,2.12
DBX,"Dropbox, Inc.",31.44,USD,NASDAQ,0.05,8222413314.12,USD,19.24,0.0,64.95,25.76,16.88,10.59,8.38,30.67,28.76,28.94,0.7,0.68,0.63,,46.7,53.22,1.05,1.07,1.09,2.12
AUTO,AutoStore Holdings Ltd.,9.06,NOK,OSL,0.17,3104979544.72,USD,36.05,0.0,-70.79,-13.1,1.74,48.44,3.43,9.08,8.39,8.33,2.28,1.0,0.39,6.07,7.98,37.08,1.04,1.08,1.08,2.12
DTM,"DT Midstream, Inc.",112.42,USD,NYSE,-0.75,11421283213.37,USD,30.22,2.75,168.95,43.49,16.0,2.3,8.48,107.3,101.77,104.47,0.79,0.73,2.13,8.48,5.88,61.78,1.06,1.05,1.1,2.12
HSY,The Hershey Company,187.44,USD,NYSE,-0.36,37998679424.06,USD,24.91,2.91,32.53,-2.18,10.28,12.95,4.04,187.64,170.53,184.9,0.26,0.05,3.86,35.89,20.66,21.05,1.02,1.1,1.1,2.12
ATO,Atmos Energy Corporation,167.56,USD,NYSE,-0.53,26897329710.99,USD,23.14,2.07,74.87,22.14,8.28,8.86,1.35,165.2,153.19,163.2,0.74,0.25,2.35,9.05,6.04,39.28,1.04,1.08,1.09,2.12
WPC,W. P. Carey Inc.,68.36,USD,NYSE,-0.14,14989958165.0,USD,44.91,5.18,6.34,8.04,8.23,9.79,2.71,67.64,61.59,66.21,0.85,0.23,0.89,3.99,,26.05,1.03,1.1,1.11,2.12
COPN,Cosmo Pharmaceuticals NV,62.6,CHF,SIX,-0.32,1324406695.09,USD,20.19,3.05,-29.19,-18.17,13.82,7.93,0.16,65.78,59.06,61.62,1.49,1.04,1.47,11.46,9.1,3.58,1.0,1.11,1.06,2.12
SRE,DBA Sempra,88.82,USD,NYSE,0.26,57952597247.58,USD,21.51,2.86,51.88,7.88,24.89,17.6,9.51,83.53,78.41,82.3,0.66,0.83,1.64,8.87,3.44,50.37,1.05,1.07,1.13,2.12
AGCO,AGCO Corporation,108.68,USD,NYSE,-1.0,8110098955.62,USD,81.7,1.06,49.29,11.23,18.46,5.52,-2.11,109.05,100.77,110.85,1.2,1.16,2.89,2.42,7.35,35.21,1.04,1.08,1.08,2.12
CRNX,"Crinetics Pharmaceuticals, Inc.",45.48,USD,NASDAQ,-0.94,4283030056.35,USD,,0.0,211.71,-11.23,49.41,58.19,48.28,35.56,34.86,32.07,0.28,1.5,2.26,-36.94,-40.25,96.37,1.1,1.02,1.3,2.12
CTC,"Canadian Tire Corporation, Limited",260.0,CAD,TSX,-2.82,6631773249.06,USD,19.01,2.64,21.22,18.13,24.4,1.54,6.12,249.92,231.9,254.67,0.72,0.68,6.49,14.05,8.5,44.07,1.04,1.08,1.12,2.12
FSLY,"Fastly, Inc.",8.42,USD,NYSE,-0.94,1241107948.49,USD,,0.0,-90.82,11.38,33.02,20.63,9.35,8.08,7.68,7.49,1.24,1.98,0.39,-15.34,-11.01,65.02,1.07,1.05,1.1,2.12
SPR,"Spirit Aerosystems Holdings, Inc.",39.17,USD,NYSE,-1.2,4599898717.12,USD,,0.0,106.18,18.17,15.25,2.23,-5.92,39.67,36.48,40.08,1.74,0.95,0.88,,-68.83,35.66,1.04,1.09,1.07,2.12
HSX,Hiscox Ltd,1342.0,GBX,LSE,0.0,5997318383.92,USD,10.18,2.47,46.25,15.69,11.74,4.6,1.82,1304.1,1197.4,1309.88,1.01,1.46,22.2,16.93,6.61,32.03,1.03,1.09,1.12,2.12
CNA,Centrica plc,165.8,GBX,LSE,-0.75,10429528040.0,USD,,2.69,307.27,41.71,9.84,2.19,3.01,161.77,151.47,162.83,1.03,0.79,3.14,-5.95,54.05,53.74,1.05,1.07,1.09,2.12
LEA,Lear Corporation,100.19,USD,NYSE,-1.23,5330718569.36,USD,11.7,3.04,-7.65,-11.19,15.93,4.97,-8.4,106.46,95.66,103.58,1.34,0.7,2.6,9.51,11.64,9.7,1.01,1.11,1.05,2.12
ESNT,Essent Group Ltd.,64.27,USD,NYSE,-0.77,6332764431.52,USD,9.37,1.87,76.13,0.03,11.46,6.16,2.6,63.86,58.08,61.41,0.85,0.64,0.99,12.94,13.19,17.66,1.02,1.1,1.11,2.12
IDA,"IDACORP, Inc.",129.22,USD,NYSE,-0.42,6982133734.98,USD,22.71,2.65,60.58,25.54,9.03,11.89,2.79,125.95,116.82,125.33,0.59,0.2,1.67,9.31,4.97,46.46,1.05,1.08,1.11,2.12
SPOL,Sparebank 1 Ostlandet,188.1,NOK,OSL,0.43,2547790359.44,USD,9.92,5.5,116.96,31.17,13.38,-3.04,0.05,186.97,175.21,189.27,0.69,0.56,2.94,11.24,1.74,41.51,1.04,1.07,1.07,2.11
OUT1V,Outokumpu Oyj,3.93,EUR,OMXHEX,1.5,2121236021.12,USD,,6.72,75.27,9.97,11.47,12.24,11.09,3.66,3.4,3.55,1.72,1.73,0.08,-1.36,-1.42,33.68,1.03,1.08,1.16,2.11
OPRA,Opera Limited Sponsored ADR,19.62,USD,NASDAQ,4.25,1684640109.0,USD,24.67,4.14,105.23,33.11,22.78,2.51,17.06,18.84,17.91,17.46,0.96,1.53,0.73,8.57,9.52,58.39,1.06,1.05,1.1,2.11
GAB,Gabelli Equity Trust Inc,6.13,USD,NYSE,0.07,1883411850.0,USD,7.18,9.79,20.04,12.76,12.76,5.94,1.39,6.16,5.68,6.03,0.85,0.7,0.07,14.69,,31.47,1.03,1.08,1.08,2.11
ELG,Elmos Semiconductor SE,80.9,EUR,XETR,-0.25,1626640189.9,USD,11.01,1.23,288.01,18.8,38.05,-10.8,-3.8,79.28,74.41,84.14,1.81,1.44,2.46,23.45,19.4,46.05,1.05,1.07,1.09,2.11
BOL,Boliden AB,379.3,SEK,OMXSTO,2.9,11094667267.12,USD,12.95,0.0,56.44,9.97,17.69,28.62,16.03,342.24,325.46,327.09,0.96,1.3,8.53,12.34,10.01,56.28,1.06,1.05,1.17,2.11
SPM,Saipem S.p.A.,2.56,EUR,MIL,2.61,5754334831.83,USD,16.68,6.82,-29.53,32.61,20.89,10.16,6.67,2.38,2.29,2.36,1.4,0.94,0.06,13.05,11.88,63.66,1.06,1.04,1.12,2.11
AGT,AVI Global Trust PLC GBP,260.5,GBX,LSE,0.19,1440219920.88,USD,,1.44,73.67,12.77,12.28,8.92,-0.19,261.74,242.72,259.82,0.96,0.91,3.61,,,33.98,1.03,1.08,1.07,2.11
BOKF,BOK Financial Corporation,112.57,USD,NASDAQ,-0.24,7160701209.76,USD,13.46,2.02,118.58,6.9,10.33,15.86,0.61,111.54,103.42,107.8,0.9,1.09,2.18,9.54,4.01,33.09,1.03,1.08,1.09,2.11
AFG,"American Financial Group, Inc.",145.28,USD,NYSE,0.03,12115550199.24,USD,15.94,2.2,116.84,6.39,10.94,15.37,6.09,140.23,129.57,133.95,0.72,0.71,2.32,17.17,6.97,32.69,1.03,1.08,1.12,2.11
CNP,"CenterPoint Energy, Inc (Holding Co)",38.61,USD,NYSE,-0.52,25207113451.75,USD,26.91,2.24,101.72,32.54,4.35,5.69,3.01,38.07,35.83,38.15,0.56,0.21,0.58,8.76,5.06,42.59,1.04,1.06,1.08,2.11
ASRNL,ASR Nederland N.V.,57.18,EUR,EURONEXT,0.03,13858270296.49,USD,11.01,5.65,102.19,29.66,7.52,0.7,-3.93,57.75,53.72,58.92,0.76,0.65,0.71,12.65,,37.89,1.04,1.08,1.06,2.11
ELM,Elementis plc,160.8,GBX,LSE,0.63,1232720356.56,USD,,2.03,117.89,3.74,20.18,0.5,-2.66,162.38,150.05,165.44,2.59,1.02,5.63,3.37,10.07,24.42,1.02,1.08,1.07,2.11
VATN,Valiant Holding AG,127.0,CHF,SIX,0.47,2500199347.86,USD,13.15,4.59,63.66,25.99,7.26,4.96,-3.64,128.78,119.65,129.79,0.4,0.28,1.68,5.8,0.48,38.21,1.04,1.08,1.06,2.11
ACT,"Enact Holdings, Inc.",38.64,USD,NASDAQ,-1.18,5699616750.64,USD,8.78,2.02,93.2,5.78,10.72,4.43,3.21,38.4,35.21,37.36,0.54,0.67,0.67,13.47,15.13,20.92,1.02,1.09,1.1,2.11
WMT,Walmart Inc.,102.83,USD,NYSE,-0.32,819875412760.72,USD,38.8,0.88,124.54,28.7,16.59,5.36,7.01,101.96,96.0,100.29,0.65,0.75,1.48,24.46,17.76,50.66,1.05,1.06,1.07,2.11
TCBK,TriCo Bancshares,44.82,USD,NASDAQ,-0.13,1459293304.44,USD,13.24,2.94,81.75,5.78,14.19,10.89,-2.14,45.28,42.12,43.74,0.69,1.04,0.97,9.17,2.85,30.86,1.03,1.07,1.06,2.11
GDV,Gabelli Dividend & Income Trust,27.37,USD,NYSE,1.3,2405685170.0,USD,6.97,5.55,50.88,11.99,13.47,5.19,1.48,27.07,25.08,26.73,1.1,0.94,0.27,13.33,,30.65,1.03,1.08,1.09,2.11
DFY,Definity Financial Corp.,70.69,CAD,TSX,0.48,6131052942.01,USD,21.21,0.99,152.46,28.39,10.02,-9.82,0.76,72.75,67.02,73.29,0.07,0.82,1.24,11.48,6.52,28.59,1.03,1.09,1.05,2.11
MTX,MTU Aero Engines AG,375.5,EUR,XETR,0.56,23498595275.73,USD,24.29,0.59,167.93,31.8,14.59,-0.64,-1.16,365.47,343.64,373.48,1.05,1.08,7.88,24.74,17.4,45.75,1.05,1.06,1.09,2.11
RBCAA,"Republic Bancorp, Inc.",73.12,USD,NASDAQ,-0.96,1270946207.89,USD,11.55,2.94,156.2,12.39,16.16,0.3,-5.01,75.53,69.84,73.51,0.59,0.89,1.49,12.34,5.52,28.85,1.03,1.08,1.05,2.11
ENI,Eni S.p.A.,15.1,EUR,MIL,-1.6,54649275559.54,USD,19.14,6.52,120.28,11.26,4.89,9.75,-0.94,14.94,13.85,14.89,1.12,0.67,0.22,5.02,6.0,25.9,1.03,1.08,1.09,2.11
CHEF,"The Chefs' Warehouse, Inc.",57.78,USD,NASDAQ,-1.31,2355062554.78,USD,35.66,0.0,308.02,34.89,5.05,-8.93,-8.6,63.58,58.88,63.63,1.76,1.03,1.99,13.64,9.87,31.01,1.03,1.08,0.98,2.11
CRCT,"Cricut, Inc.",6.24,USD,NASDAQ,-0.56,1326852703.8,USD,18.66,3.18,-60.47,-10.79,21.5,-7.21,8.61,6.35,5.73,5.84,0.08,1.21,0.23,18.96,21.13,3.51,1.0,1.11,1.09,2.11
FWONA,Liberty Media Corporation - Series A Liberty Formula One,95.19,USD,NASDAQ,0.23,34875005656.06,USD,89.9,0.0,193.03,31.79,19.51,0.59,5.71,92.11,86.85,90.98,0.82,0.56,1.73,3.79,4.29,51.89,1.05,1.06,1.1,2.11
CSGS,"CSG Systems International, Inc.",65.66,USD,NASDAQ,0.77,1889016566.31,USD,22.76,1.9,58.84,36.09,9.44,0.8,2.77,65.19,61.16,63.71,0.94,0.72,1.27,29.06,16.71,46.33,1.05,1.07,1.07,2.11
AM,Antero Midstream Corporation,19.54,USD,NYSE,-0.19,9351105894.3,USD,20.78,4.6,256.61,29.59,8.21,3.13,9.54,18.57,17.32,18.12,0.91,0.45,0.33,21.65,12.5,40.93,1.04,1.07,1.13,2.11
T,AT&T Inc.,28.11,USD,NYSE,-0.71,200997339421.54,USD,16.02,3.92,31.23,29.42,-1.06,-3.04,-3.14,29.08,26.76,28.58,0.43,0.34,0.45,12.12,6.96,25.33,1.03,1.09,1.05,2.11
CATY,Cathay General Bancorp,48.21,USD,NASDAQ,-0.78,3330993881.59,USD,11.63,2.8,120.14,12.59,14.08,6.42,-3.33,49.15,45.74,48.07,0.98,1.03,0.97,10.38,3.7,33.09,1.03,1.07,1.05,2.11
CSGP,"CoStar Group, Inc.",83.74,USD,NASDAQ,-0.29,35478598504.41,USD,328.54,0.0,-2.6,10.98,7.21,4.16,-7.09,87.06,80.34,89.61,0.87,0.81,1.92,1.3,-0.13,22.35,1.02,1.08,1.04,2.11
ERG,ERG S.p.A.,20.8,EUR,MIL,-0.48,3656806911.39,USD,22.23,4.78,-0.57,-14.4,19.88,11.95,-0.67,20.57,18.88,19.93,0.3,0.33,0.4,6.61,4.41,17.43,1.02,1.09,1.1,2.11
HIG,"The Hartford Insurance Group, Inc.",132.34,USD,NYSE,-0.58,37210257836.75,USD,12.0,1.53,259.42,13.76,7.37,4.4,-0.18,131.8,121.56,129.63,0.72,0.63,1.91,19.55,11.52,25.53,1.03,1.08,1.09,2.11
SPB,Superior Plus Corp,7.93,CAD,TSX,0.51,1260841283.42,USD,21.11,3.99,-33.86,3.39,18.54,0.0,8.93,7.61,7.0,7.28,0.43,0.45,0.12,6.3,7.99,21.92,1.02,1.09,1.13,2.11
VOYA,"Voya Financial, Inc.",75.04,USD,NYSE,-0.97,7235672606.7,USD,15.02,2.38,57.26,-4.9,11.49,6.21,-0.15,76.01,69.26,74.0,0.99,1.18,1.45,12.29,0.53,12.8,1.01,1.1,1.08,2.11
EMA,Emera Incorporated,65.76,CAD,TSX,0.06,14097485820.0,USD,22.32,4.41,19.17,22.89,8.09,6.67,0.92,64.67,60.16,64.91,0.42,0.08,0.72,7.39,4.21,37.65,1.04,1.07,1.09,2.11
ZM,"Zoom Communications, Inc.",84.68,USD,NASDAQ,0.2,25343842932.21,USD,22.31,0.0,-82.65,22.71,15.45,8.86,4.44,84.09,78.76,78.48,0.57,0.89,1.8,13.6,10.94,47.01,1.05,1.07,1.08,2.11
EFSC,Enterprise Financial Services Corporation,58.88,USD,NASDAQ,0.07,2177922419.44,USD,11.16,1.94,112.88,14.94,11.58,7.59,-4.78,60.17,56.09,58.35,0.93,0.9,1.21,10.92,5.61,34.11,1.03,1.07,1.05,2.11
VSCO,Victorias Secret & Co.,26.17,USD,NYSE,-0.27,2097904478.3,USD,14.64,0.0,-52.42,0.31,43.71,41.54,13.49,25.75,25.24,23.15,2.28,2.25,1.12,26.29,9.26,85.55,1.09,1.02,1.04,2.11
USFD,US Foods Holding Corp.,76.1,USD,NYSE,-0.65,17136685463.5,USD,32.53,0.0,242.66,21.77,16.58,-1.11,-1.85,77.87,72.8,79.33,1.39,0.73,1.33,11.48,12.86,37.24,1.04,1.07,1.05,2.11
DGX,Quest Diagnostics Incorporated,188.28,USD,NYSE,-0.37,21054677116.12,USD,22.51,1.64,64.7,21.74,10.76,4.98,4.86,183.16,170.47,178.74,0.54,0.25,2.82,13.65,11.75,37.47,1.04,1.07,1.1,2.11
SCR,SCOR SE,29.98,EUR,EURONEXT,0.33,6258367998.51,USD,,6.02,34.44,46.24,12.45,7.0,7.15,28.26,27.0,28.58,0.97,0.98,0.55,12.58,2.76,65.69,1.07,1.05,1.11,2.11
FHZN,Flughafen Zurich AG,240.2,CHF,SIX,0.5,9189317012.62,USD,21.94,2.38,87.51,15.7,14.16,6.1,-2.83,240.67,223.81,239.34,0.82,0.56,3.26,11.63,9.86,35.96,1.04,1.08,1.07,2.11
SIS,Savaria Corporation,20.5,CAD,TSX,1.03,1040711263.19,USD,26.6,2.64,36.03,-5.75,26.0,5.02,-1.49,20.62,19.01,20.56,0.97,1.08,0.3,9.45,10.11,25.27,1.03,1.08,1.08,2.11
PHNX,Phoenix Group Holdings plc,635.0,GBX,LSE,0.08,8492342652.67,USD,,8.51,-8.32,12.99,11.11,-4.22,-7.97,648.52,592.36,664.0,1.07,1.09,13.73,-49.24,-0.05,19.88,1.02,1.09,1.07,2.11
ELPE,HELLENiQ ENERGY Holdings S.A.,8.51,EUR,ATHEX,0.35,3032519555.63,USD,,5.31,79.16,20.88,10.23,3.4,-0.99,8.36,7.8,8.25,0.74,0.58,0.18,-6.16,1.09,34.52,1.03,1.07,1.09,2.11
SECT_B,Sectra AB Class B,310.0,SEK,OMXSTO,0.58,6368430358.34,USD,101.97,0.0,169.17,16.21,24.32,-11.43,-7.3,319.54,296.81,339.01,1.0,0.71,7.39,31.65,25.9,29.1,1.03,1.08,1.04,2.11
